Season,Name,WAR,playerid
1893,Billy Nash,4.0,1009456
1915,Red Smith,4.0,1012197
1946,Tommy Holmes,4.0,1005980
1896,Herman Long,4.0,1007731
2007,Edgar Renteria,4.0,1178
1960,Del Crandall,4.0,1002729
1914,Joe Connolly,4.0,1002532
2019,Freddie Freeman,4.0,5361
1951,Sam Jethroe,4.0,1006407
1960,Joe Adcock,4.0,1000067
1957,Johnny Logan,3.9,1007705
2003,Chipper Jones,3.9,97
1936,Gene Moore,3.9,1009110
2006,Chipper Jones,3.9,97
1921,Walton Cruise,3.9,1002831
1903,Fred Tenney,3.9,1012916
1905,Fred Tenney,3.9,1012916
1946,Johnny Hopp,3.9,1006022
1948,Alvin Dark,3.9,1002987
2009,Yunel Escobar,3.9,4191
1883,Ezra Sutton,3.9,1012746
1892,Hugh Duffy,3.8,1003533
1893,Hugh Duffy,3.8,1003533
1879,John O'Rourke,3.8,1009840
1887,Billy Nash,3.8,1009456
2010,Martin Prado,3.8,3312
1996,Ryan Klesko,3.8,1041
1919,Rabbit Maranville,3.8,1008099
1918,Red Smith,3.8,1012197
1998,Javy Lopez,3.8,103
1965,Mack Jones,3.8,1006574
1948,Tommy Holmes,3.8,1005980
2018,Ozzie Albies,3.8,16556
1872,George Wright,3.7,1014277
2014,Justin Upton,3.7,5222
1926,Dave Bancroft,3.7,1000503
1885,Ezra Sutton,3.7,1012746
1997,Javy Lopez,3.7,103
1994,David Justice,3.7,923
2018,Ronald Acuna Jr.,3.7,18401
1916,Ed Konetchy,3.7,1007093
1959,Joe Adcock,3.7,1000067
1948,Eddie Stanky,3.7,1012406
1890,Tommy Tucker,3.7,1013213
1997,Chipper Jones,3.7,97
1997,Andruw Jones,3.7,96
1942,Ernie Lombardi,3.7,1007718
1951,Walker Cooper,3.7,1002601
1961,Frank Bolling,3.6,1001147
1895,Jimmy Bannon,3.6,1000518
1967,Mack Jones,3.6,1006574
1940,Chet Ross,3.6,1011225
1887,King Kelly,3.6,1006806
2006,Edgar Renteria,3.6,1178
1949,Eddie Stanky,3.6,1012406
1950,Walker Cooper,3.6,1002601
1900,Jimmy Collins,3.6,1002455
1951,Bob Elliott,3.6,1003733
1974,Dusty Baker,3.6,1000450
1961,Joe Adcock,3.6,1000067
1915,Rabbit Maranville,3.6,1008099
1980,Bob Horner,3.5,1006026
1947,Earl Torgeson,3.5,1013124
2013,Brian McCann,3.5,4810
2013,Andrelton Simmons,3.5,10847
1916,Red Smith,3.5,1012197
1995,David Justice,3.5,923
1893,Tommy McCarthy,3.5,1008379
2013,Justin Upton,3.5,5222
1934,Billy Urbanski,3.5,1013296
1898,Hugh Duffy,3.4,1003533
1921,Ray Powell,3.4,1010495
1893,Herman Long,3.4,1007731
1936,Buck Jordan,3.4,1006605
1944,Connie Ryan,3.4,1011335
2008,Mark Teixeira,3.4,1281
1941,Max West,3.4,1013809
1963,Lee Maye,3.4,1008294
2007,Kelly Johnson,3.4,2234
1877,Deacon White,3.3,1013860
2020,Freddie Freeman,3.3,5361
1957,Red Schoendienst,3.3,1011600
2004,Chipper Jones,3.3,97
2000,Rafael Furcal,3.3,88
1898,Herman Long,3.3,1007731
1962,Del Crandall,3.3,1002729
1894,Tommy McCarthy,3.3,1008379
1953,Johnny Logan,3.3,1007705
2007,Andruw Jones,3.3,96
1990,David Justice,3.3,923
1947,Phil Masi,3.3,1008212
1969,Clete Boyer,3.3,1001282
2015,Freddie Freeman,3.3,5361
1999,Brian Jordan,3.3,658
1898,Fred Tenney,3.3,1012916
1933,Randy Moore,3.3,1009124
2007,Jeff Francoeur,3.3,4792
1951,Earl Torgeson,3.3,1013124
2018,Johan Camargo,3.3,14950
1923,Billy Southworth,3.3,1012291
1921,Tony Boeckel,3.3,1001113
2012,Dan Uggla,3.3,3442
1967,Clete Boyer,3.3,1001282
1992,Deion Sanders,3.3,1011415
1969,Tony Gonzalez,3.3,1004845
1942,Tommy Holmes,3.2,1005980
1874,Cal McVey,3.2,1008696
1894,Jimmy Bannon,3.2,1000518
1889,King Kelly,3.2,1006806
1966,Mack Jones,3.2,1006574
1947,Tommy Holmes,3.2,1005980
1969,Rico Carty,3.2,1002025
1938,Elbie Fletcher,3.2,1004150
2009,David Ross,3.2,1551
1906,Fred Tenney,3.2,1012916
1876,George Wright,3.2,1014277
1884,Jack Burdock,3.2,1001664
1882,John Morrill,3.1,1009214
1948,Earl Torgeson,3.1,1013124
1904,Fred Tenney,3.1,1012916
2016,Ender Inciarte,3.1,4922
1993,Fred McGriff,3.1,293
2013,Chris Johnson,3.1,1191
1889,Billy Nash,3.1,1009456
1943,Tommy Holmes,3.1,1005980
2015,Andrelton Simmons,3.1,10847
1975,Darrell Evans,3.1,1003864
1894,Bobby Lowe,3.1,1007786
2013,Jason Heyward,3.1,4940
1969,Orlando Cepeda,3.1,1002103
1978,Gary Matthews,3.1,1008255
1966,Eddie Mathews,3.1,1008236
1954,Johnny Logan,3.1,1007705
1890,Steve Brodie,3.1,1001461
1897,Chick Stahl,3.0,1012381
1971,Earl Williams,3.0,1013995
1891,Billy Nash,3.0,1009456
1958,Wes Covington,3.0,1002687
1953,Sid Gordon,3.0,1004877
1961,Joe Torre,3.0,1013133
2005,Jeff Francoeur,3.0,4792
1982,Bob Horner,3.0,1006026
1965,Gene Oliver,3.0,1009777
2004,Marcus Giles,3.0,89
1945,Chuck Workman,3.0,1014255
1954,Joe Adcock,3.0,1000067
1893,Bobby Lowe,3.0,1007786
1874,George Wright,3.0,1014277
1997,Michael Tucker,3.0,635
1992,Ron Gant,3.0,1032
1986,Ken Oberkfell,2.9,1009677
1960,Bill Bruton,2.9,1001600
2018,Ender Inciarte,2.9,4922
1955,Del Crandall,2.9,1002729
1897,Bobby Lowe,2.9,1007786
1897,Fred Tenney,2.9,1012916
1882,Jim Whitney,2.9,1013908
2017,Ender Inciarte,2.9,4922
1950,Sam Jethroe,2.9,1006407
1900,Herman Long,2.9,1007731
1897,Herman Long,2.9,1007731
1884,John Morrill,2.9,1009214
1995,Chipper Jones,2.9,97
1917,Ed Konetchy,2.9,1007093
1875,Jim O'Rourke,2.8,1009839
1998,Walt Weiss,2.8,1013748
1901,Billy Hamilton,2.8,1005270
1904,Jim Delahanty,2.8,1003157
2000,Javy Lopez,2.8,103
1983,Bob Horner,2.8,1006026
1998,Ryan Klesko,2.8,1041
2008,Yunel Escobar,2.8,4191
2004,Rafael Furcal,2.8,88
1898,Chick Stahl,2.8,1012381
1953,Del Crandall,2.8,1002729
1874,Ross Barnes,2.8,1000573
1996,Fred McGriff,2.8,293
1926,Eddie Brown,2.8,1001514
1964,Lee Maye,2.8,1008294
1918,Al Wickland,2.7,1013920
1921,Billy Southworth,2.7,1012291
1900,Chick Stahl,2.7,1012381
1982,Chris Chambliss,2.7,1002119
1877,Jim O'Rourke,2.7,1009839
1911,Doc Miller,2.7,1008886
1962,Roy McMillan,2.7,1008643
1998,Gerald Williams,2.7,1395
1882,Joe Hornung,2.7,1006031
1968,Felix Millan,2.7,1008867
1980,Chris Chambliss,2.7,1002119
2004,Johnny Estrada,2.7,955
1911,Bill Sweeney,2.7,1012771
1983,Bruce Benedict,2.7,1000829
1907,Claude Ritchey,2.7,1010987
1983,Brett Butler,2.7,1001772
2000,Quilvio Veras,2.7,1013404
2002,Rafael Furcal,2.7,88
1911,Buck Herzog,2.6,1005745
1908,Claude Ritchey,2.6,1010987
1890,Charlie Bennett,2.6,1000836
2008,Kelly Johnson,2.6,2234
1929,Rabbit Maranville,2.6,1008099
1876,Jim O'Rourke,2.6,1009839
1988,Dale Murphy,2.6,1009355
1925,Dick Burrus,2.6,1001734
1934,Hal Lee,2.6,1007455
1901,Gene DeMontreville,2.6,1003198
1992,Otis Nixon,2.6,1009608
1968,Joe Torre,2.6,1013133
1984,Claudell Washington,2.6,1013654
1914,Red Smith,2.6,1012197
1954,Del Crandall,2.6,1002729
1952,Eddie Mathews,2.6,1008236
1942,Max West,2.6,1013809
1973,Mike Lum,2.6,1007831
1963,Denis Menke,2.6,1008766
1961,Frank Thomas,2.6,1012976
1983,Glenn Hubbard,2.6,1006120
1902,Duff Cooley,2.6,1002579
2012,Chipper Jones,2.6,97
2018,Nick Markakis,2.6,5930
1902,Ed Gremminger,2.6,1005028
2005,Ryan Langerhans,2.5,98
1992,Jeff Blauser,2.5,1001062
1885,Sam Wise,2.5,1014157
1883,Joe Hornung,2.5,1006031
1984,Glenn Hubbard,2.5,1006120
1948,Jim Russell,2.5,1011315
1976,Jimmy Wynn,2.5,1014313
2020,Marcell Ozuna,2.5,10324
2012,David Ross,2.5,1551
1890,Pop Smith,2.5,1012193
2009,Martin Prado,2.5,3312
1895,Bobby Lowe,2.5,1007786
1888,Sam Wise,2.5,1014157
1905,Ed Abbaticchio,2.5,1000005
1880,Jim O'Rourke,2.5,1009839
1993,Otis Nixon,2.5,1009608
2016,Tyler Flowers,2.5,9134
2010,Chipper Jones,2.5,97
1979,Bob Horner,2.5,1006026
1972,Earl Williams,2.5,1013995
1987,Dion James,2.5,1006349
1881,John Morrill,2.5,1009214
2018,Tyler Flowers,2.5,9134
1874,Jim O'Rourke,2.5,1009839
1884,Joe Hornung,2.5,1006031
1879,John Morrill,2.5,1009214
1945,Phil Masi,2.5,1008212
1941,Johnny Cooney,2.5,1002588
1890,Marty Sullivan,2.5,1012705
1920,Rabbit Maranville,2.4,1008099
1880,John O'Rourke,2.4,1009840
1892,Tommy McCarthy,2.4,1008379
1871,Ross Barnes,2.4,1000573
1873,Deacon White,2.4,1013860
1898,Bobby Lowe,2.4,1007786
1917,Johnny Rawlings,2.4,1010720
1903,Ed Gremminger,2.4,1005028
1886,Sam Wise,2.4,1014157
1949,Elbie Fletcher,2.4,1004150
1987,Glenn Hubbard,2.4,1006120
1956,Bill Bruton,2.4,1001600
1894,Billy Nash,2.4,1009456
2020,Ronald Acuna Jr.,2.4,18401
1952,Johnny Logan,2.4,1007705
1883,Jim Whitney,2.4,1013908
1955,Bill Bruton,2.4,1001600
1890,Herman Long,2.4,1007731
1896,Bobby Lowe,2.4,1007786
1933,Buck Jordan,2.4,1006605
1938,Vince DiMaggio,2.4,1003312
1996,David Justice,2.4,923
1928,George Sisler,2.4,1012021
1886,John Morrill,2.4,1009214
2007,Yunel Escobar,2.4,4191
1946,Billy Herman,2.4,1005692
2011,David Ross,2.3,1551
1938,Tony Cuccinello,2.3,1002848
2009,Chipper Jones,2.3,97
1899,Herman Long,2.3,1007731
1966,Denis Menke,2.3,1008766
1916,Fred Snodgrass,2.3,1012234
1942,Eddie Miller,2.3,1008892
1985,Glenn Hubbard,2.3,1006120
1958,Frank Torre,2.3,1013130
1978,Bob Horner,2.3,1006026
2010,David Ross,2.3,1551
1969,Felix Millan,2.3,1008867
1970,Felix Millan,2.3,1008867
1915,Joe Connolly,2.3,1002532
1939,Debs Garms,2.3,1004540
1932,Billy Urbanski,2.3,1013296
2007,Matt Diaz,2.3,1771
1965,Rico Carty,2.3,1002025
2011,Dan Uggla,2.3,3442
1954,Danny O'Connell,2.3,1009711
1946,Phil Masi,2.3,1008212
1915,Hank Gowdy,2.3,1004904
1961,Roy McMillan,2.3,1008643
1887,Dick Johnston,2.3,1006445
1981,Bruce Benedict,2.3,1000829
1921,Walter Barbare,2.3,1000523
1993,Mark Lemke,2.3,1007516
1886,Ezra Sutton,2.2,1012746
1938,Debs Garms,2.2,1004540
1940,Bama Rowell,2.2,1011257
1913,Joe Connolly,2.2,1002532
1937,Vince DiMaggio,2.2,1003312
1903,Pat Moran,2.2,1009152
2007,Mark Teixeira,2.2,1281
1899,Billy Hamilton,2.2,1005270
1995,Fred McGriff,2.2,293
1883,Sam Wise,2.2,1014157
1972,Ralph Garr,2.2,1004554
1967,Denis Menke,2.2,1008766
2006,Adam LaRoche,2.2,1904
1958,Johnny Logan,2.2,1007705
1881,Ezra Sutton,2.2,1012746
1885,John Morrill,2.2,1009214
1962,Joe Adcock,2.2,1000067
1934,Buck Jordan,2.2,1006605
1947,Connie Ryan,2.2,1011335
1895,Herman Long,2.2,1007731
1929,George Harper,2.2,1005378
1941,Gene Moore,2.2,1009110
2009,Matt Diaz,2.2,1771
1986,Dale Murphy,2.2,1009355
1908,Bill Sweeney,2.1,1012771
2014,Evan Gattis,2.1,11003
1873,Jim O'Rourke,2.1,1009839
1933,Billy Urbanski,2.1,1013296
1987,Ozzie Virgil,2.1,1013439
2019,Tyler Flowers,2.1,9134
2013,Evan Gattis,2.1,11003
1974,Hank Aaron,2.1,1000001
1995,Ryan Klesko,2.1,1041
1957,Wes Covington,2.1,1002687
1896,Jimmy Collins,2.1,1002455
2001,Javy Lopez,2.1,103
1879,Pop Snyder,2.1,1012254
1945,Butch Nieman,2.1,1009588
1970,Clete Boyer,2.1,1001282
1875,Andy Leonard,2.1,1007530
1887,John Morrill,2.1,1009214
1916,Hank Gowdy,2.1,1004904
1922,Ray Powell,2.1,1010495
1944,Butch Nieman,2.1,1009588
2004,Charles Thomas,2.0,2962
1983,Rafael Ramirez,2.0,1010673
1996,Javy Lopez,2.0,103
1933,Pinky Whitney,2.0,1013909
1982,Rafael Ramirez,2.0,1010673
1939,Tony Cuccinello,2.0,1002848
1959,Bill Bruton,2.0,1001600
1977,Biff Pocoroba,2.0,1010403
1956,Del Crandall,2.0,1002729
1932,Red Worthington,2.0,1014263
1941,Eddie Miller,2.0,1008892
1908,Ginger Beaumont,2.0,1000733
1895,Billy Nash,2.0,1009456
2010,Omar Infante,2.0,1609
1906,Dave Brain,2.0,1001335
1974,Marty Perez,2.0,1010182
1912,John Titus,2.0,1013085
1964,Felipe Alou,2.0,1000177
1892,Tommy Tucker,2.0,1013213
1957,Del Crandall,2.0,1002729
1962,Joe Torre,2.0,1013133
1998,Eddie Perez,1.9,400
1995,Javy Lopez,1.9,103
1985,Ken Oberkfell,1.9,1009677
1896,Hugh Duffy,1.9,1003533
2003,Vinny Castilla,1.9,84
1894,Tommy Tucker,1.9,1013213
1975,Dave May,1.9,1008292
1991,Ron Gant,1.9,1032
1879,Ed Cogswell,1.9,1002398
1886,Billy Nash,1.9,1009456
1939,Eddie Miller,1.9,1008892
1956,Danny O'Connell,1.9,1009711
1894,Herman Long,1.9,1007731
1899,Bobby Lowe,1.9,1007786
1975,Dusty Baker,1.9,1000450
2011,Jason Heyward,1.9,4940
1974,Davey Johnson,1.9,1006440
1921,Hod Ford,1.9,1004221
2020,Dansby Swanson,1.9,18314
1994,Jeff Blauser,1.9,1001062
1925,Gus Felix,1.9,1003972
1999,Gerald Williams,1.9,1395
1991,Otis Nixon,1.9,1009608
1953,Andy Pafko,1.9,1009948
1956,Bobby Thomson,1.9,1013032
1999,Javy Lopez,1.9,103
1940,Gene Moore,1.8,1009110
1988,Ron Gant,1.8,1032
2017,Ozzie Albies,1.8,16556
2018,Dansby Swanson,1.8,18314
2012,Andrelton Simmons,1.8,10847
2009,Adam LaRoche,1.8,1904
1927,Eddie Brown,1.8,1001514
2000,Brian Jordan,1.8,658
1958,Warren Spahn,1.8,1012299
1993,Terry Pendleton,1.8,1010157
1957,Bob Hazle,1.8,1005540
1947,Johnny Hopp,1.8,1006022
1917,Ray Powell,1.8,1010495
1903,Duff Cooley,1.8,1002579
1977,Gary Matthews,1.8,1008255
1948,Bill Salkeld,1.8,1011383
1950,Tommy Holmes,1.8,1005980
2011,Chipper Jones,1.8,97
1914,Hank Gowdy,1.8,1004904
1985,Bob Horner,1.8,1006026
1872,Harry Schafer,1.8,1011510
1904,Ed Abbaticchio,1.8,1000005
1940,Johnny Cooney,1.8,1002588
1955,George Crowe,1.8,1002825
1991,David Justice,1.8,923
1874,Al Spalding,1.8,1012300
2006,Matt Diaz,1.8,1771
1919,Joe Riggert,1.8,1010956
1874,Deacon White,1.8,1013860
1914,Butch Schmidt,1.8,1011577
1884,Bill Crowley,1.8,1002826
1971,Mike Lum,1.8,1007831
1940,Max West,1.8,1013809
1920,Eddie Eayrs,1.8,1003653
1875,Al Spalding,1.8,1012300
1981,Bob Horner,1.8,1006026
1961,Lee Maye,1.7,1008294
1871,Cal McVey,1.7,1008696
2004,Eli Marrero,1.7,1166
1954,Bill Bruton,1.7,1001600
1972,Rico Carty,1.7,1002025
1995,Mark Lemke,1.7,1007516
1942,Jim Tobin,1.7,1013089
1913,Rabbit Maranville,1.7,1008099
1884,Sam Wise,1.7,1014157
1888,Tom Brown,1.7,1001562
2012,Freddie Freeman,1.7,5361
1874,Andy Leonard,1.7,1007530
1953,Joe Adcock,1.7,1000067
1877,George Wright,1.7,1014277
1910,Bill Sweeney,1.7,1012771
1986,Ozzie Virgil,1.7,1013439
1941,Bama Rowell,1.7,1011257
2014,Andrelton Simmons,1.7,10847
1981,Dale Murphy,1.7,1009355
1891,Charlie Bennett,1.6,1000836
1989,Oddibe McDowell,1.6,1008474
1949,Tommy Holmes,1.6,1005980
1919,Walter Holke,1.6,1005946
1901,Fred Tenney,1.6,1012916
1902,Billy Lush,1.6,1007845
2020,Travis d'Arnaud,1.6,7739
1915,Johnny Evers,1.6,1003876
1963,Roy McMillan,1.6,1008643
1949,Bill Salkeld,1.6,1011383
1946,Danny Litwhiler,1.6,1007670
1916,Sherry Magee,1.6,1007965
1910,Buck Herzog,1.6,1005745
1892,Bobby Lowe,1.6,1007786
1982,Glenn Hubbard,1.6,1006120
1927,Jimmy Welsh,1.6,1013773
1962,Frank Bolling,1.6,1001147
1910,Fred Beck,1.6,1000752
1980,Glenn Hubbard,1.6,1006120
1931,Wes Schulmerich,1.6,1011646
1968,Tito Francona,1.6,1004293
1925,Jimmy Welsh,1.6,1013773
1946,Dick Culler,1.6,1002858
1891,Bobby Lowe,1.6,1007786
1880,Charley Jones,1.6,1006535
1958,Red Schoendienst,1.6,1011600
1887,Ezra Sutton,1.6,1012746
1944,Phil Masi,1.6,1008212
1989,Jeff Treadway,1.6,1013169
1937,Elbie Fletcher,1.6,1004150
1922,Hank Gowdy,1.6,1004904
1922,Billy Southworth,1.6,1012291
1957,Joe Adcock,1.6,1000067
1932,Wes Schulmerich,1.6,1011646
1892,Jack Stivetts,1.6,1012547
1958,Joe Adcock,1.6,1000067
1947,Frank McCormick,1.6,1008413
1920,John Sullivan,1.6,1012700
1919,Tony Boeckel,1.6,1001113
1900,Buck Freeman,1.6,1004316
1934,Marty McManus,1.5,1008637
1897,Jack Stivetts,1.5,1012547
1920,Les Mann,1.5,1008073
1888,John Morrill,1.5,1009214
1928,Les Bell,1.5,1000815
2017,Kurt Suzuki,1.5,8259
1882,Jack Burdock,1.5,1001664
1905,Cozy Dolan,1.5,1003360
1907,Johnny Bates,1.5,1000662
1896,Fred Tenney,1.5,1012916
1872,Al Spalding,1.5,1012300
1923,Tony Boeckel,1.5,1001113
1981,Chris Chambliss,1.5,1002119
2007,Brian McCann,1.5,4810
1875,Harry Schafer,1.5,1011510
2005,Kelly Johnson,1.5,2234
1909,Johnny Bates,1.5,1000662
1934,Pinky Whitney,1.5,1013909
1899,Hugh Duffy,1.5,1003533
1992,Lonnie Smith,1.5,1012176
1926,Jack Smith,1.5,1012160
1993,Deion Sanders,1.5,1011415
1878,Jack Burdock,1.5,1001664
1945,Whitey Wietelmann,1.5,1013930
1960,Johnny Logan,1.5,1007705
1921,Fred Nicholson,1.5,1009562
1880,Jack Burdock,1.5,1001664
2000,Andres Galarraga,1.5,1390
1886,Tom Poorman,1.5,1010438
1921,Lloyd Christenbury,1.5,1002216
1896,Tommy Tucker,1.5,1013213
1964,Mike de la Hoz,1.5,1003159
2019,Dansby Swanson,1.5,18314
1997,Tony Graffanino,1.5,235
2009,Nate McLouth,1.5,3190
1880,Curry Foley,1.5,1004195
1996,Mark Lemke,1.5,1007516
1919,Hank Gowdy,1.4,1004904
1939,Al Lopez,1.4,1007751
1929,Lance Richbourg,1.4,1010921
2007,Willie Harris,1.4,236
1935,Shanty Hogan,1.4,1005924
1915,Ed Fitzpatrick,1.4,1004121
1914,Les Mann,1.4,1008073
1943,Butch Nieman,1.4,1009588
1946,Connie Ryan,1.4,1011335
2017,Brandon Phillips,1.4,791
1943,Johnny McCarthy,1.4,1008375
1920,Charlie Pick,1.4,1010310
1913,Hap Myers,1.4,1009421
1994,Ryan Klesko,1.4,1041
1901,Herman Long,1.4,1007731
1920,Hod Ford,1.4,1004221
