Season,Name,WAR,playerid
1967,Dick McAuliffe,4.8,1008331
2011,Jhonny Peralta,4.8,1738
1998,Damion Easley,4.8,464
1991,Tony Phillips,4.8,1010300
1932,Charlie Gehringer,4.8,1004596
1963,Al Kaline,4.7,1006678
2004,Ivan Rodriguez,4.7,1275
1915,Bobby Veach,4.7,1013388
1984,Kirk Gibson,4.7,1004669
1950,Hoot Evers,4.7,1003875
1950,Jerry Priddy,4.7,1010533
1934,Billy Rogell,4.7,1011128
1957,Al Kaline,4.7,1006678
1962,Al Kaline,4.7,1006678
1985,Lou Whitaker,4.7,1013846
2015,Miguel Cabrera,4.6,1744
1992,Tony Phillips,4.6,1010300
1987,Darrell Evans,4.6,1003864
1986,Lou Whitaker,4.5,1013846
1935,Mickey Cochrane,4.5,1002384
1929,Dale Alexander,4.5,1000121
1913,Sam Crawford,4.5,1002748
2014,Victor Martinez,4.5,393
2014,Ian Kinsler,4.5,6195
1953,Ray Boone,4.5,1001189
1993,Travis Fryman,4.5,385
1935,Billy Rogell,4.5,1011128
2011,Alex Avila,4.5,7476
1916,Bobby Veach,4.4,1013388
1947,Roy Cullenbine,4.4,1002861
1992,Lou Whitaker,4.4,1013846
1963,Norm Cash,4.4,1002043
1945,Eddie Mayo,4.4,1008307
1951,Vic Wertz,4.4,1013795
1994,Tony Phillips,4.4,1010300
1990,Tony Phillips,4.4,1010300
1924,Topper Rigney,4.4,1010962
1922,Bobby Veach,4.4,1013388
1940,Barney McCosky,4.3,1008422
1979,Steve Kemp,4.3,1006827
1962,Norm Cash,4.3,1002043
2000,Bobby Higginson,4.3,469
1980,Alan Trammell,4.3,1013157
2017,Justin Upton,4.3,5222
1947,George Kell,4.2,1006783
1979,Lance Parrish,4.2,1010021
2006,Brandon Inge,4.2,470
1964,Dick McAuliffe,4.2,1008331
1924,Johnny Bassler,4.2,1000646
1985,Darrell Evans,4.2,1003864
1992,Travis Fryman,4.1,385
1901,Kid Elberfeld,4.1,1003722
1927,Bob Fothergill,4.1,1004261
1944,Dick Wakefield,4.1,1013498
1944,Pinky Higgins,4.1,1005793
1915,Ossie Vitt,4.1,1013444
2008,Curtis Granderson,4.1,4747
2010,Austin Jackson,4.1,9848
1985,Lance Parrish,4.1,1010021
1976,Ron LeFlore,4.1,1007478
1982,Larry Herndon,4.1,1005717
1928,Charlie Gehringer,4.0,1004596
1966,Norm Cash,4.0,1002043
2000,Damion Easley,4.0,464
1912,Donie Bush,4.0,1001749
2006,Curtis Granderson,4.0,4747
1987,Kirk Gibson,4.0,1004669
1915,Sam Crawford,4.0,1002748
1943,Dick Wakefield,4.0,1013498
1930,Marty McManus,3.9,1008637
1940,Charlie Gehringer,3.9,1004596
1903,Billy Lush,3.9,1007845
1959,Harvey Kuenn,3.9,1007200
2000,Brad Ausmus,3.9,546
1902,Jimmy Barrett,3.9,1000596
1974,Bill Freehan,3.9,1004315
2015,Ian Kinsler,3.9,6195
1980,Lance Parrish,3.9,1010021
1934,Mickey Cochrane,3.9,1002384
1977,Jason Thompson,3.9,1013014
1920,Bobby Veach,3.9,1013388
1956,Ray Boone,3.9,1001189
1936,Goose Goslin,3.9,1004893
1917,Donie Bush,3.9,1001749
1967,Norm Cash,3.8,1002043
2014,J.D. Martinez,3.8,6184
1979,Lou Whitaker,3.8,1013846
1986,Darrell Evans,3.8,1003864
1987,Chet Lemon,3.8,1007518
1971,Norm Cash,3.8,1002043
1991,Cecil Fielder,3.8,1004026
1984,Lou Whitaker,3.8,1013846
1985,Chet Lemon,3.7,1007518
1992,Rob Deer,3.7,1003137
1949,Vic Wertz,3.7,1013795
1955,Ray Boone,3.7,1001189
1993,Chad Kreuter,3.7,661
1927,Charlie Gehringer,3.7,1004596
1982,Alan Trammell,3.7,1013157
1928,Harry Heilmann,3.7,1005590
1983,Larry Herndon,3.7,1005717
1980,Steve Kemp,3.7,1006827
1963,Rocky Colavito,3.7,1002404
1937,Rudy York,3.7,1014354
1936,Gee Walker,3.7,1013519
1951,George Kell,3.7,1006783
1901,Jimmy Barrett,3.6,1000596
1986,Kirk Gibson,3.6,1004669
1996,Bobby Higginson,3.6,469
1948,Pat Mullin,3.6,1009308
1914,George Moriarty,3.6,1009190
1919,Harry Heilmann,3.6,1005590
1981,Alan Trammell,3.6,1013157
1915,Donie Bush,3.6,1001749
1965,Don Wert,3.6,1013790
2013,Jhonny Peralta,3.6,1738
1937,Gee Walker,3.6,1013519
1912,Sam Crawford,3.6,1002748
1993,Alan Trammell,3.6,1013157
1971,Al Kaline,3.6,1006678
2005,Placido Polanco,3.5,1176
1954,Harvey Kuenn,3.5,1007200
1990,Lou Whitaker,3.5,1013846
1935,Pete Fox,3.5,1004283
1995,Travis Fryman,3.5,385
1946,George Kell,3.5,1006783
1972,Bill Freehan,3.5,1004315
1988,Lou Whitaker,3.5,1013846
1968,Norm Cash,3.5,1002043
1958,Frank Bolling,3.5,1001147
1993,Lou Whitaker,3.5,1013846
1981,Steve Kemp,3.5,1006827
1907,Davy Jones,3.5,1006544
1942,Rudy York,3.4,1014354
1967,Willie Horton,3.4,1006038
1981,Lou Whitaker,3.4,1013846
1939,Barney McCosky,3.4,1008422
1987,Matt Nokes,3.4,1009615
1991,Travis Fryman,3.4,385
1941,Barney McCosky,3.4,1008422
1978,Ron LeFlore,3.4,1007478
1978,Lou Whitaker,3.4,1013846
1986,Lance Parrish,3.4,1010021
1999,Brad Ausmus,3.3,546
1969,Willie Horton,3.3,1006038
1953,Harvey Kuenn,3.3,1007200
1991,Milt Cuyler,3.3,1002915
1950,Johnny Groth,3.3,1005096
1908,Claude Rossman,3.3,1011234
1931,John Stone,3.3,1012568
2007,Carlos Guillen,3.3,1079
2015,Yoenis Cespedes,3.3,13110
1906,Sam Crawford,3.3,1002748
1959,Frank Bolling,3.3,1001147
1922,Lu Blue,3.3,1001093
1949,Hoot Evers,3.3,1003875
1998,Tony Clark,3.3,182
1982,Chet Lemon,3.2,1007518
2005,Brandon Inge,3.2,470
2013,Austin Jackson,3.2,9848
1916,Ossie Vitt,3.2,1013444
1985,Alan Trammell,3.2,1013157
1950,Johnny Lipon,3.2,1007645
1909,George Moriarty,3.2,1009190
2005,Ivan Rodriguez,3.2,1275
1945,Hank Greenberg,3.2,1004996
1932,John Stone,3.2,1012568
1925,Lu Blue,3.2,1001093
2001,Bobby Higginson,3.2,469
1969,Norm Cash,3.2,1002043
1944,Rudy York,3.2,1014354
1920,Ty Cobb,3.2,1002378
1929,Harry Heilmann,3.2,1005590
1968,Al Kaline,3.2,1006678
1968,Mickey Stanley,3.2,1012415
1913,Donie Bush,3.2,1001749
1934,Marv Owen,3.1,1009918
1987,Lou Whitaker,3.1,1013846
1936,Al Simmons,3.1,1011978
1959,Charlie Maxwell,3.1,1008287
1911,Jim Delahanty,3.1,1003157
1923,Lu Blue,3.1,1001093
1908,Germany Schaefer,3.1,1011506
1924,Lu Blue,3.1,1001093
1946,Eddie Lake,3.1,1007260
1910,Sam Crawford,3.1,1002748
1953,Jim Delsing,3.1,1003183
1965,Willie Horton,3.1,1006038
1997,Travis Fryman,3.1,385
1915,Marty Kavanagh,3.1,1006722
1942,Barney McCosky,3.1,1008422
2013,Torii Hunter,3.0,731
1919,Ira Flagstead,3.0,1004126
1997,Tony Clark,3.0,182
1986,Chet Lemon,3.0,1007518
1948,Hoot Evers,3.0,1003875
1937,Pete Fox,3.0,1004283
2008,Placido Polanco,3.0,1176
2009,Curtis Granderson,3.0,4747
2007,Gary Sheffield,3.0,114
1960,Norm Cash,3.0,1002043
1984,Lance Parrish,3.0,1010021
1964,Gates Brown,3.0,1001518
1926,Bob Fothergill,3.0,1004261
1989,Alan Trammell,3.0,1013157
1948,Johnny Lipon,3.0,1007645
1967,Jim Northrup,2.9,1009641
2006,Ivan Rodriguez,2.9,1275
1914,George Burns,2.9,1001709
1999,Tony Clark,2.9,182
1955,Harvey Kuenn,2.9,1007200
2013,Omar Infante,2.9,1609
1947,Hoot Evers,2.9,1003875
1969,Bill Freehan,2.9,1004315
2018,Nick Castellanos,2.9,11737
1970,Al Kaline,2.9,1006678
1969,Dick McAuliffe,2.9,1008331
1962,Bill Bruton,2.9,1001600
2012,Alex Avila,2.9,7476
2009,Placido Polanco,2.9,1176
1964,Norm Cash,2.9,1002043
1929,Roy Johnson,2.9,1006498
1910,George Moriarty,2.9,1009190
2001,Shane Halter,2.9,468
1904,Jimmy Barrett,2.9,1000596
1965,Al Kaline,2.9,1006678
1923,Johnny Bassler,2.8,1000646
1901,Doc Casey,2.8,1002038
1957,Frank Bolling,2.8,1001147
1966,Jim Northrup,2.8,1009641
1933,Hank Greenberg,2.8,1004996
1988,Matt Nokes,2.8,1009615
1981,Kirk Gibson,2.8,1004669
1922,Johnny Bassler,2.8,1000646
1921,Lu Blue,2.8,1001093
1923,Topper Rigney,2.8,1010962
1958,Harvey Kuenn,2.8,1007200
1939,Rudy York,2.8,1014354
1970,Bill Freehan,2.8,1004315
1937,Billy Rogell,2.7,1011128
1973,Dick McAuliffe,2.7,1008331
1960,Al Kaline,2.7,1006678
1977,Ron LeFlore,2.7,1007478
1978,Steve Kemp,2.7,1006827
1949,Aaron Robinson,2.7,1011052
1934,Goose Goslin,2.7,1004893
1930,Dale Alexander,2.7,1000121
1906,Ty Cobb,2.7,1002378
2013,Prince Fielder,2.7,4613
1979,Ron LeFlore,2.7,1007478
1978,Alan Trammell,2.7,1013157
1916,Harry Heilmann,2.6,1005590
2008,Miguel Cabrera,2.6,1744
1918,Bobby Veach,2.6,1013388
1901,Ducky Holmes,2.6,1005976
1963,Dick McAuliffe,2.6,1008331
1976,Rusty Staub,2.6,1012440
1997,Bobby Higginson,2.6,469
1947,Pat Mullin,2.6,1009308
1902,Kid Elberfeld,2.6,1003722
1960,Eddie Yost,2.6,1014357
1989,Mike Heath,2.6,1005564
2017,Ian Kinsler,2.6,6195
1986,Darnell Coles,2.6,1002436
1986,Johnny Grubb,2.6,1005103
1992,Cecil Fielder,2.5,1004026
1983,Enos Cabell,2.5,1001804
1967,Don Wert,2.5,1013790
1988,Chet Lemon,2.5,1007518
1993,Mickey Tettleton,2.5,1012939
1926,Lu Blue,2.5,1001093
1966,Willie Horton,2.5,1006038
1991,Alan Trammell,2.5,1013157
1941,Pinky Higgins,2.5,1005793
2005,Chris Shelton,2.5,1891
1972,Al Kaline,2.5,1006678
1948,Dick Wakefield,2.5,1013498
1929,Marty McManus,2.5,1008637
1905,Matty McIntyre,2.5,1008573
2011,Austin Jackson,2.5,9848
1901,Kid Gleason,2.5,1004770
2018,Jose Iglesias,2.5,10231
1931,Roy Johnson,2.4,1006498
2004,Craig Monroe,2.4,1464
1934,Jo-Jo White,2.4,1013881
2016,Nick Castellanos,2.4,11737
1961,Dick Brown,2.4,1001510
1969,Al Kaline,2.4,1006678
1989,Gary Pettis,2.4,1010249
1984,Ruppert Jones,2.4,1006588
1904,Sam Crawford,2.4,1002748
2018,Jeimer Candelario,2.4,13621
1906,Matty McIntyre,2.4,1008573
1982,Glenn Wilson,2.4,1014081
1919,Eddie Ainsmith,2.4,1000092
2010,Magglio Ordonez,2.4,248
1971,Willie Horton,2.4,1006038
1970,Norm Cash,2.4,1002043
1932,Billy Rogell,2.4,1011128
1997,Damion Easley,2.4,464
2016,Cameron Maybin,2.4,5223
2000,Deivi Cruz,2.4,1025
2010,Johnny Damon,2.4,185
1955,Bill Tuttle,2.4,1013238
1949,Johnny Groth,2.4,1005096
1965,Dick McAuliffe,2.4,1008331
1917,Harry Heilmann,2.3,1005590
2010,Ryan Raburn,2.3,2218
1955,Earl Torgeson,2.3,1013124
1979,Champ Summers,2.3,1012718
1921,Johnny Bassler,2.3,1000646
1971,Gates Brown,2.3,1001518
1941,Rudy York,2.3,1014354
1902,Doc Casey,2.3,1002038
2016,J.D. Martinez,2.3,6184
1973,Jim Northrup,2.3,1009641
1956,Red Wilson,2.3,1014102
1952,Vic Wertz,2.3,1013795
1931,Dale Alexander,2.3,1000121
1998,Bobby Higginson,2.3,469
1947,Dick Wakefield,2.2,1013498
1932,Gee Walker,2.2,1013519
2018,Leonys Martin,2.2,11846
2014,Rajai Davis,2.2,3708
1961,Bill Bruton,2.2,1001600
1958,Charlie Maxwell,2.2,1008287
1958,Gail Harris,2.2,1005413
1976,Ben Oglivie,2.2,1009746
2001,Robert Fick,2.2,466
1938,Billy Rogell,2.2,1011128
1977,Tito Fuentes,2.2,1004385
1941,Bruce Campbell,2.2,1001875
2016,Jose Iglesias,2.2,10231
1925,Johnny Bassler,2.2,1000646
1922,Fred Haney,2.2,1005305
1980,Champ Summers,2.2,1012718
1944,Eddie Mayo,2.2,1008307
1904,Matty McIntyre,2.2,1008573
1943,Pinky Higgins,2.2,1005793
1981,Lance Parrish,2.2,1010021
1928,Marty McManus,2.1,1008637
1953,Bob Nieman,2.1,1009587
1923,Heinie Manush,2.1,1008089
1988,Luis Salazar,2.1,1011378
1972,Aurelio Rodriguez,2.1,1011100
1936,Billy Rogell,2.1,1011128
1978,Rusty Staub,2.1,1012440
1933,John Stone,2.1,1012568
1922,Topper Rigney,2.1,1010962
1966,Mickey Stanley,2.1,1012415
1903,Charlie Carr,2.1,1001985
1996,Travis Fryman,2.1,385
1990,Chet Lemon,2.1,1007518
1994,Lou Whitaker,2.1,1013846
1971,Aurelio Rodriguez,2.1,1011100
2008,Carlos Guillen,2.1,1079
1945,Rudy York,2.1,1014354
1980,Tom Brookens,2.1,1001476
1968,Gates Brown,2.1,1001518
1905,Bill Coughlin,2.0,1002668
1958,Red Wilson,2.0,1014102
1973,Bill Freehan,2.0,1004315
1964,Don Wert,2.0,1013790
1914,Bobby Veach,2.0,1013388
1980,Rick Peters,2.0,1010237
2009,Brandon Inge,2.0,470
1994,Cecil Fielder,2.0,1004026
2010,Ramon Santiago,2.0,1417
1984,Dave Bergman,2.0,1000879
2004,Carlos Pena,2.0,934
2005,Carlos Guillen,2.0,1079
2012,Jhonny Peralta,2.0,1738
2001,Jose Macias,2.0,476
1990,Travis Fryman,2.0,385
1970,Dick McAuliffe,2.0,1008331
1975,Bill Freehan,2.0,1004315
1978,Aurelio Rodriguez,1.9,1011100
1994,Travis Fryman,1.9,385
1956,Frank Bolling,1.9,1001147
1910,Jim Delahanty,1.9,1003157
1918,Harry Heilmann,1.9,1005590
2016,Justin Upton,1.9,5222
2003,Dmitri Young,1.9,505
1935,Goose Goslin,1.9,1004893
2010,Brandon Inge,1.9,470
1946,Dick Wakefield,1.9,1013498
1956,Earl Torgeson,1.9,1013124
1942,Pinky Higgins,1.9,1005793
1905,Lew Drill,1.9,1003502
1982,Kirk Gibson,1.9,1004669
2004,Omar Infante,1.9,1609
1977,Ben Oglivie,1.9,1009746
1973,Norm Cash,1.9,1002043
1980,Richie Hebner,1.9,1005571
1975,Aurelio Rodriguez,1.9,1011100
2019,Niko Goodrum,1.9,12092
1929,Bob Fothergill,1.8,1004261
1911,Donie Bush,1.8,1001749
1924,Fred Haney,1.8,1005305
1924,Heinie Manush,1.8,1008089
1955,Frank House,1.8,1006059
1971,Jim Northrup,1.8,1009641
1926,Johnny Bassler,1.8,1000646
2012,Andy Dirks,1.8,6453
1904,Rabbit Robinson,1.8,1011075
1998,Joe Randa,1.8,623
1903,Kid Elberfeld,1.8,1003722
1925,Fred Haney,1.8,1005305
1916,George Burns,1.8,1001709
1999,Gabe Kapler,1.8,1256
2011,Victor Martinez,1.8,393
1949,Johnny Lipon,1.8,1007645
1921,Bob Jones,1.8,1006530
1970,Jim Northrup,1.8,1009641
1973,Willie Horton,1.8,1006038
2002,Robert Fick,1.8,466
2014,Alex Avila,1.8,7476
1925,Frank O'Rourke,1.8,1009838
1960,Charlie Maxwell,1.8,1008287
1998,Luis Gonzalez,1.7,55
1965,Don Demeter,1.7,1003193
1938,Dixie Walker,1.7,1013512
1947,Vic Wertz,1.7,1013795
1967,Ray Oyler,1.7,1009929
2001,Tony Clark,1.7,182
1917,Ossie Vitt,1.7,1013444
1928,Bob Fothergill,1.7,1004261
1970,Willie Horton,1.7,1006038
1983,Glenn Wilson,1.7,1014081
1987,Larry Herndon,1.7,1005717
2007,Brandon Inge,1.7,470
1963,Jake Wood,1.7,1014220
2004,Brandon Inge,1.7,470
2014,Austin Jackson,1.7,9848
1999,Damion Easley,1.7,464
2006,Marcus Thames,1.7,1523
1910,Davy Jones,1.7,1006544
2005,Rondell White,1.7,856
1963,Gus Triandos,1.7,1013182
2008,Magglio Ordonez,1.7,248
1999,Deivi Cruz,1.7,1025
1943,Doc Cramer,1.7,1002727
2017,Jose Iglesias,1.7,10231
2000,Juan Gonzalez,1.7,1251
1974,Ed Brinkman,1.7,1001438
1972,Norm Cash,1.7,1002043
1928,Harry Rice,1.7,1010895
1957,Harvey Kuenn,1.7,1007200
1963,Bill Freehan,1.7,1004315
1971,Mickey Stanley,1.6,1012415
1960,Rocky Colavito,1.6,1002404
1971,Dick McAuliffe,1.6,1008331
1950,Aaron Robinson,1.6,1011052
1963,Bill Bruton,1.6,1001600
1940,Billy Sullivan,1.6,1012684
1920,Harry Heilmann,1.6,1005590
1954,Frank House,1.6,1006059
1927,Jackie Tavener,1.6,1012850
1928,Pinky Hargrave,1.6,1005362
2017,Mikie Mahtook,1.6,13130
2011,Brennan Boesch,1.6,914
1995,Chad Curtis,1.6,1002898
2019,Victor Reyes,1.6,15487
1927,Heinie Manush,1.6,1008089
1980,John Wockenfuss,1.6,1014176
1985,Tom Brookens,1.6,1001476
1988,Pat Sheridan,1.6,1011872
1951,Joe Ginsberg,1.6,1004742
2008,Matt Joyce,1.6,3353
2017,J.D. Martinez,1.6,6184
1912,Baldy Louden,1.6,1007766
2005,Nook Logan,1.6,2076
2009,Ryan Raburn,1.5,2218
2020,Jeimer Candelario,1.5,13621
2015,Jose Iglesias,1.5,10231
1908,Boss Schmidt,1.5,1011575
1954,Red Wilson,1.5,1014102
1931,Charlie Gehringer,1.5,1004596
1966,Don Wert,1.5,1013790
1999,Dean Palmer,1.5,482
1999,Juan Encarnacion,1.5,320
1916,Donie Bush,1.5,1001749
1953,Matt Batts,1.5,1000677
1966,Bill Freehan,1.5,1004315
1987,Mike Heath,1.5,1005564
1965,Gates Brown,1.5,1001518
1944,Dizzy Trout,1.5,1013196
1926,Ty Cobb,1.5,1002378
1952,Walt Dropo,1.5,1003510
1947,Hal Wagner,1.5,1013482
2017,Nick Castellanos,1.5,11737
1974,Willie Horton,1.5,1006038
2007,Ivan Rodriguez,1.5,1275
2001,Damion Easley,1.5,464
1931,Marty McManus,1.5,1008637
1941,Pat Mullin,1.5,1009308
2005,Dmitri Young,1.5,505
2004,Marcus Thames,1.5,1523
1978,Phil Mankowski,1.5,1008060
1985,Larry Herndon,1.5,1005717
1961,Steve Boros,1.5,1001207
1933,Pete Fox,1.4,1004283
1907,Charley O'Leary,1.4,1009765
1998,Deivi Cruz,1.4,1025
1986,Dave Collins,1.4,1002449
1998,Brian Hunter,1.4,562
1992,Scott Livingstone,1.4,1007677
1977,Rusty Staub,1.4,1012440
1977,Milt May,1.4,1008304
1977,Steve Kemp,1.4,1006827
2005,Craig Monroe,1.4,1464
1951,Jerry Priddy,1.4,1010533
1964,George Thomas,1.4,1012978
1986,Dwight Lowry,1.4,1007795
1963,Don Wert,1.4,1013790
1923,Del Pratt,1.4,1010512
1930,Bill Akers,1.4,1000098
1947,Fred Hutchinson,1.4,1006238
1906,Davy Jones,1.4,1006544
1935,Schoolboy Rowe,1.4,1011259
1909,Matty McIntyre,1.4,1008573
1982,Richie Hebner,1.4,1005571
1954,Al Kaline,1.4,1006678
2017,Alex Avila,1.4,7476
1965,Bill Freehan,1.4,1004315
1994,Mickey Tettleton,1.4,1012939
2020,Jonathan Schoop,1.4,11265
1975,Leon Roberts,1.4,1011040
1927,Larry Woodall,1.4,1014208
1952,Joe Ginsberg,1.4,1004742
1916,Sam Crawford,1.4,1002748
1988,Dave Bergman,1.4,1000879
2010,Don Kelly,1.4,2216
1950,Fred Hutchinson,1.3,1006238
2002,Shane Halter,1.3,468
1995,Lou Whitaker,1.3,1013846
1936,Marv Owen,1.3,1009918
1962,Chico Fernandez,1.3,1003994
1988,Dwayne Murphy,1.3,1009359
2004,Rondell White,1.3,856
1929,Harry Rice,1.3,1010895
1979,Jason Thompson,1.3,1013014
2020,Willi Castro,1.3,17338
1955,Ferris Fain,1.3,1003902
1927,Marty McManus,1.3,1008637
1971,Tony Taylor,1.3,1012892
1968,Earl Wilson,1.3,1014073
1947,Eddie Mayo,1.3,1008307
1965,Jerry Lumpe,1.3,1007832
1984,Tom Brookens,1.3,1001476
1939,Benny McCoy,1.3,1008425
1954,Fred Hatfield,1.3,1005489
1982,John Wockenfuss,1.3,1014176
1969,Don Wert,1.3,1013790
2010,Casper Wells,1.3,9700
1984,Darrell Evans,1.3,1003864
1980,Lou Whitaker,1.3,1013846
1972,Dick McAuliffe,1.3,1008331
1951,Pat Mullin,1.3,1009308
1969,Mickey Stanley,1.3,1012415
1931,Billy Rogell,1.3,1011128
1978,Milt May,1.3,1008304
1914,Ossie Vitt,1.3,1013444
1992,Gary Pettis,1.3,1010249
1964,Bill Bruton,1.3,1001600
2011,Ramon Santiago,1.3,1417
1946,Hoot Evers,1.3,1003875
1927,Johnny Bassler,1.3,1000646
1993,Cecil Fielder,1.3,1004026
1990,Lloyd Moseby,1.3,1009238
1929,Pinky Hargrave,1.3,1005362
1949,Pat Mullin,1.2,1009308
1984,Howard Johnson,1.2,1006462
2005,Magglio Ordonez,1.2,248
1927,Johnny Neun,1.2,1009524
2009,Clete Thomas,1.2,3373
1940,Pinky Higgins,1.2,1005793
2006,Magglio Ordonez,1.2,248
1994,Kirk Gibson,1.2,1004669
1937,Mickey Cochrane,1.2,1002384
1972,Duke Sims,1.2,1012000
1909,Jim Delahanty,1.2,1003157
1952,Steve Souchock,1.2,1012290
1948,Eddie Lake,1.2,1007260
1991,Skeeter Barnes,1.2,1000575
1964,Don Demeter,1.2,1003193
1934,Schoolboy Rowe,1.2,1011259
1997,Bob Hamelin,1.2,1005269
1945,Joe Hoover,1.2,1006009
1932,Ray Hayworth,1.2,1005537
1905,Germany Schaefer,1.2,1011506
2004,Dmitri Young,1.2,505
1930,John Stone,1.2,1012568
1987,Bill Madlock,1.2,1007957
1936,Mickey Cochrane,1.2,1002384
1954,Bill Tuttle,1.2,1013238
1942,Don Ross,1.2,1011227
1940,Birdie Tebbetts,1.2,1012898
2008,Ramon Santiago,1.2,1417
1983,Tom Brookens,1.2,1001476
2008,Ivan Rodriguez,1.2,1275
1942,Jimmy Bloodworth,1.2,1001084
1976,Jason Thompson,1.2,1013014
1948,George Kell,1.2,1006783
1937,Marv Owen,1.1,1009918
1953,Johnny Pesky,1.1,1010219
2018,JaCoby Jones,1.1,14818
