Season,Name,WAR,playerid
2009,Ichiro Suzuki,5.5,1101
2014,Yasiel Puig,5.5,14225
1987,Darryl Strawberry,5.5,1012606
1887,Sam Thompson,5.5,1013024
1980,Tony Armas,5.5,1000305
1958,Jackie Jensen,5.5,1006398
1939,Buddy Lewis,5.5,1007578
1926,Paul Waner,5.5,1013597
1996,Sammy Sosa,5.5,302
1959,Frank Robinson,5.5,1011066
1905,John Titus,5.5,1013085
1999,Magglio Ordonez,5.5,248
1971,Reggie Smith,5.5,1012201
1942,Stan Musial,5.5,1009405
1946,Roy Cullenbine,5.5,1002861
1970,Cito Gaston,5.5,1004566
1933,Mel Ott,5.4,1009904
1998,Paul O'Neill,5.4,1009818
1998,Manny Ramirez,5.4,210
1982,Tom Brunansky,5.4,1001589
1978,Ellis Valentine,5.4,1013326
2002,Larry Walker,5.4,455
1917,Joe Jackson,5.4,1006301
1939,Ival Goodman,5.4,1004857
1985,Dave Parker,5.4,1010000
2017,Mookie Betts,5.3,13611
2008,Ryan Ludwick,5.3,1260
1968,Jim Northrup,5.3,1009641
2015,Curtis Granderson,5.3,4747
1999,Sammy Sosa,5.3,302
1887,Jim Fogarty,5.3,1004191
1982,Sixto Lezcano,5.3,1007593
1985,Kirk Gibson,5.3,1004669
2002,Manny Ramirez,5.3,210
1984,Dwight Evans,5.3,1003865
1959,Rocky Colavito,5.3,1002404
1941,Dixie Walker,5.3,1013512
1980,Terry Puhl,5.3,1010562
2005,Vladimir Guerrero,5.3,778
1996,Brian Jordan,5.3,658
2001,Bobby Abreu,5.3,945
1920,Harry Hooper,5.3,1006002
1991,Jose Canseco,5.3,1001918
1988,Darryl Strawberry,5.3,1012606
1992,Larry Walker,5.3,455
1944,Mel Ott,5.3,1009904
2014,Jayson Werth,5.3,1327
1975,Bobby Bonds,5.3,1001157
1991,Paul O'Neill,5.3,1009818
1961,Roberto Clemente,5.3,1002340
2012,Jason Heyward,5.3,4940
1995,Sammy Sosa,5.2,302
1934,Babe Ruth,5.2,1011327
1929,Chuck Klein,5.2,1006991
1986,Kevin Bass,5.2,1000645
1970,Hank Aaron,5.2,1000001
1903,Sam Crawford,5.2,1002748
1973,Hank Aaron,5.2,1000001
2015,Jose Bautista,5.2,1887
1937,Gene Moore,5.2,1009110
1979,Sixto Lezcano,5.2,1007593
2002,Bobby Abreu,5.2,945
1899,Willie Keeler,5.2,1006747
1941,Tommy Henrich,5.2,1005664
1918,Babe Ruth,5.2,1011327
1965,Frank Robinson,5.2,1011066
2000,David Justice,5.2,923
2015,J.D. Martinez,5.2,6184
1969,Jim Northrup,5.2,1009641
1990,Jose Canseco,5.2,1001918
2007,Alex Rios,5.2,2090
1929,Babe Herman,5.2,1005691
1918,Harry Hooper,5.2,1006002
2017,Justin Upton,5.2,5222
1903,Mike Donlin,5.2,1003380
1977,George Hendrick,5.2,1005642
2001,Manny Ramirez,5.2,210
2008,Randy Winn,5.1,1235
1959,Wally Moon,5.1,1009085
1908,Sam Crawford,5.1,1002748
2018,Aaron Judge,5.1,15640
1963,Jimmie Hall,5.1,1005253
1977,Lyman Bostock,5.1,1001220
2008,Jayson Werth,5.1,1327
1991,Tony Gwynn,5.1,1005166
1964,Al Kaline,5.1,1006678
1965,Felipe Alou,5.1,1000177
1988,Bobby Bonilla,5.1,1001168
2009,Shin-Soo Choo,5.1,3174
1973,Willie Crawford,5.1,1002750
2010,Jay Bruce,5.1,9892
1965,Tony Oliva,5.1,1009772
1993,David Justice,5.1,923
1926,Kiki Cuyler,5.1,1002914
2005,Randy Winn,5.1,1235
1887,Bob Caruthers,5.1,1002026
1936,Frank Demaree,5.1,1003190
1969,Bobby Tolan,5.1,1013100
1977,Al Cowens,5.1,1002689
2002,Sammy Sosa,5.1,302
1970,Jim Hickman,5.1,1005777
1975,Ken Singleton,5.1,1012011
1992,David Justice,5.1,923
2010,Jayson Werth,5,1327
2012,Giancarlo Stanton,5,4949
1884,King Kelly,5,1006806
1931,Kiki Cuyler,5,1002914
2015,Nelson Cruz,5,2434
2003,Trot Nixon,5,204
1922,Harry Heilmann,5,1005590
1955,Al Smith,5,1012090
1940,Mel Ott,5,1009904
1898,Elmer Flick,5,1004158
2004,Brian Giles,5,990
1947,Willard Marshall,5,1008148
2002,Jacque Jones,5,735
1945,Goody Rosen,5,1011209
1998,Larry Walker,5,455
1950,Del Ennis,5,1003786
1887,Oyster Burns,5,1001716
2016,George Springer,5,12856
1888,Mike Tiernan,5,1013062
1955,Wally Post,5,1010468
1968,Frank Howard,5,1006080
1945,Dixie Walker,5,1013512
1965,Johnny Callison,5,1001851
1969,Reggie Smith,5,1012201
1980,Reggie Jackson,5,1006308
2002,Austin Kearns,5,332
1988,Dave Winfield,5,1014127
1898,Willie Keeler,5,1006747
1977,Bobby Bonds,5,1001157
1970,Frank Howard,5,1006080
1998,Juan Gonzalez,4.9,1251
1931,Earl Webb,4.9,1013708
2010,Nelson Cruz,4.9,2434
1905,Sam Crawford,4.9,1002748
1931,Paul Waner,4.9,1013597
1926,Harry Heilmann,4.9,1005590
1973,Reggie Smith,4.9,1012201
1944,Tommy Holmes,4.9,1005980
1996,Dave Martinez,4.9,1008160
1924,Kiki Cuyler,4.9,1002914
1974,Richie Zisk,4.9,1014455
1985,Mike Davis,4.9,1003070
2009,Justin Upton,4.9,5222
1974,Ralph Garr,4.9,1004554
2009,Matt Kemp,4.9,5631
1908,Fielder Jones,4.9,1006555
1941,Roy Cullenbine,4.9,1002861
1978,Jeff Burroughs,4.9,1001731
1950,Vic Wertz,4.9,1013795
2009,J.D. Drew,4.9,1152
1892,Oyster Burns,4.9,1001716
1987,Dwight Evans,4.9,1003865
2002,Shawn Green,4.9,651
1989,Von Hayes,4.9,1005531
1977,Reggie Jackson,4.9,1006308
1943,Roy Cullenbine,4.9,1002861
1997,Jeromy Burnitz,4.9,867
1915,Bill Hinchman,4.9,1005839
2002,Mark Kotsay,4.9,1042
2005,Geoff Jenkins,4.9,690
1904,Danny Murphy,4.9,1009352
1976,Reggie Jackson,4.8,1006308
1905,Danny Murphy,4.8,1009352
1968,Ken Harrelson,4.8,1005389
1986,Von Hayes,4.8,1005531
1984,Dave Winfield,4.8,1014127
1986,Joe Carter,4.8,1002018
1889,Lefty Marr,4.8,1008129
1955,Hank Bauer,4.8,1000679
1914,Al Wickland,4.8,1013920
1971,Ralph Garr,4.8,1004554
2002,Gary Sheffield,4.8,114
1984,Harold Baines,4.8,1000434
1972,Bobby Bonds,4.8,1001157
1891,Mike Tiernan,4.8,1013062
2017,Bryce Harper,4.8,11579
1970,Merv Rettenmund,4.8,1010846
1901,Buck Freeman,4.8,1004316
1990,Willie McGee,4.8,1008513
2001,Vladimir Guerrero,4.8,778
2000,Manny Ramirez,4.8,210
2015,Mookie Betts,4.8,13611
1914,Gavvy Cravath,4.8,1002735
1962,Felipe Alou,4.8,1000177
1991,Ruben Sierra,4.8,1099
1956,Stan Musial,4.8,1009405
1949,Del Ennis,4.8,1003786
1930,Johnny Frederick,4.8,1004311
1972,Reggie Jackson,4.8,1006308
2010,Ichiro Suzuki,4.8,1101
1985,Darryl Strawberry,4.8,1012606
1963,Al Kaline,4.7,1006678
2008,Carlos Quentin,4.7,6274
1999,Larry Walker,4.7,455
1984,Kirk Gibson,4.7,1004669
1933,Ben Chapman,4.7,1002141
1956,Jackie Jensen,4.7,1006398
1993,Tim Salmon,4.7,32
2012,Torii Hunter,4.7,731
1957,Al Kaline,4.7,1006678
1948,Enos Slaughter,4.7,1012060
1969,Tony Oliva,4.7,1009772
1962,Al Kaline,4.7,1006678
1902,Sam Crawford,4.7,1002748
1959,Jackie Jensen,4.7,1006398
1941,Mel Ott,4.7,1009904
1908,Doc Gessler,4.7,1004642
1970,Roberto Clemente,4.7,1002340
1967,Rusty Staub,4.7,1012440
1916,Bill Hinchman,4.7,1005839
1930,Harry Heilmann,4.7,1005590
1991,Bobby Bonilla,4.7,1001168
1993,Larry Walker,4.7,455
2016,Charlie Blackmon,4.7,7859
1947,Tommy Henrich,4.7,1005664
1970,Frank Robinson,4.7,1011066
2013,Shane Victorino,4.7,1677
1890,Spud Johnson,4.7,1006503
1968,Reggie Jackson,4.7,1006308
1994,Moises Alou,4.7,261
2009,Jayson Werth,4.7,1327
2002,Ichiro Suzuki,4.7,1101
2014,Jason Heyward,4.7,4940
1892,Sam Thompson,4.7,1013024
1898,Jimmy Ryan,4.7,1011341
2010,Jason Heyward,4.6,4940
1963,Roberto Clemente,4.6,1002340
1974,Ken Henderson,4.6,1005634
1889,Jimmy Ryan,4.6,1011341
1930,Sam Rice,4.6,1010900
1976,Dave Winfield,4.6,1014127
1945,Mel Ott,4.6,1009904
1985,Dale Murphy,4.6,1009355
1915,Ward Miller,4.6,1008939
1976,Richie Zisk,4.6,1014455
1997,Manny Ramirez,4.6,210
1901,Mike Donlin,4.6,1003380
1978,Reggie Smith,4.6,1012201
1990,Jesse Barfield,4.6,1000537
2003,Magglio Ordonez,4.6,248
1995,Larry Walker,4.6,455
2019,Bryce Harper,4.6,11579
2002,Randy Winn,4.6,1235
1930,Paul Waner,4.6,1013597
2003,Brian Giles,4.6,990
1936,George Selkirk,4.6,1011732
1931,Chuck Klein,4.6,1006991
1924,Harry Hooper,4.6,1006002
1997,Tim Salmon,4.6,32
1993,Sammy Sosa,4.6,302
1917,Gavvy Cravath,4.6,1002735
1991,Joe Carter,4.6,1002018
2019,Aaron Judge,4.6,15640
1973,Bobby Murcer,4.6,1009338
1978,Bobby Bonds,4.6,1001157
2001,Gary Sheffield,4.6,114
1912,Chief Wilson,4.5,1014066
1949,Tommy Henrich,4.5,1005664
2013,Carlos Gonzalez,4.5,7287
1937,Paul Waner,4.5,1013597
1920,Sam Rice,4.5,1010900
1902,Buck Freeman,4.5,1004316
2017,George Springer,4.5,12856
1913,Sam Crawford,4.5,1002748
1924,Sam Rice,4.5,1010900
2013,Hunter Pence,4.5,8252
2000,Tim Salmon,4.5,32
1936,John Stone,4.5,1012568
1986,Dwight Evans,4.5,1003865
1922,Ross Youngs,4.5,1014390
1904,Willie Keeler,4.5,1006747
1999,Geoff Jenkins,4.5,690
2002,Magglio Ordonez,4.5,248
1904,Chick Stahl,4.5,1012381
1897,Hugh Duffy,4.5,1003533
1978,Warren Cromartie,4.5,1002786
1947,Stan Musial,4.5,1009405
1899,Elmer Flick,4.5,1004158
1890,Mike Tiernan,4.5,1013062
1999,Vladimir Guerrero,4.5,778
1901,Chick Stahl,4.5,1012381
2018,Mitch Haniger,4.5,14274
1905,Fielder Jones,4.5,1006555
1919,Ross Youngs,4.5,1014390
1932,Ben Chapman,4.5,1002141
1888,Tommy McCarthy,4.5,1008379
2000,Geoff Jenkins,4.5,690
1906,Charlie Hemphill,4.5,1005624
1978,Ken Singleton,4.5,1012011
1953,Carl Furillo,4.5,1004409
1991,Danny Tartabull,4.5,1012829
1975,Richie Zisk,4.5,1014455
1995,Brian Jordan,4.4,658
1944,Roy Cullenbine,4.4,1002861
1903,Elmer Flick,4.4,1004158
1974,Bobby Bonds,4.4,1001157
1972,Bobby Tolan,4.4,1013100
1947,Roy Cullenbine,4.4,1002861
1925,Sam Rice,4.4,1010900
1894,Sam Thompson,4.4,1013024
1945,Wally Moses,4.4,1009244
1970,Ken Henderson,4.4,1005634
1937,Wally Moses,4.4,1009244
1915,Max Flack,4.4,1004124
1963,Albie Pearson,4.4,1010108
1937,Frank Demaree,4.4,1003190
1975,Dwight Evans,4.4,1003865
1951,Vic Wertz,4.4,1013795
1895,Mike Tiernan,4.4,1013062
2019,Max Kepler,4.4,12144
1946,Enos Slaughter,4.4,1012060
1937,John Stone,4.4,1012568
2006,Reed Johnson,4.4,1702
2017,Michael Conforto,4.4,16376
2010,Nick Swisher,4.4,4599
1994,Larry Walker,4.4,455
1962,Joe Cunningham,4.4,1002881
2013,Jayson Werth,4.4,1327
1900,Willie Keeler,4.4,1006747
1944,Ron Northey,4.4,1009643
1895,Hugh Duffy,4.4,1003533
1946,Del Ennis,4.4,1003786
2016,Nelson Cruz,4.4,2434
1901,Fielder Jones,4.4,1006555
2012,Bryce Harper,4.4,11579
1921,Bob Meusel,4.4,1008817
1992,Tony Gwynn,4.4,1005166
1903,Danny Green,4.4,1004988
1994,Paul O'Neill,4.3,1009818
1990,Jack Clark,4.3,1002288
1904,Danny Green,4.3,1004988
1935,Paul Waner,4.3,1013597
1915,Jack Tobin,4.3,1013088
2001,Juan Gonzalez,4.3,1251
1886,Bob Caruthers,4.3,1002026
1944,Johnny Barrett,4.3,1000597
1964,Jimmie Hall,4.3,1005253
1933,Paul Waner,4.3,1013597
1914,Joe Jackson,4.3,1006301
1978,Dave Winfield,4.3,1014127
1902,Socks Seybold,4.3,1011775
1942,Chet Laabs,4.3,1007229
2018,Giancarlo Stanton,4.3,4949
1974,Greg Gross,4.3,1005086
1987,Jesse Barfield,4.3,1000537
2000,Bobby Higginson,4.3,469
2011,Hunter Pence,4.3,8252
1989,Darryl Strawberry,4.3,1012606
1901,Danny Green,4.3,1004988
1888,Oyster Burns,4.3,1001716
2008,Ichiro Suzuki,4.3,1101
1973,Ron Fairly,4.3,1003907
1955,Carl Furillo,4.3,1004409
1964,Roger Maris,4.3,1008110
1989,Bobby Bonilla,4.3,1001168
2008,Milton Bradley,4.3,369
1977,Ken Griffey,4.3,1005044
1888,King Kelly,4.3,1006806
2008,Shane Victorino,4.3,1677
1996,Manny Ramirez,4.3,210
1925,Harry Rice,4.3,1010895
2019,Nelson Cruz,4.3,2434
1972,Hank Aaron,4.3,1000001
1963,Felipe Alou,4.2,1000177
1893,Sam Thompson,4.2,1013024
1973,Frank Robinson,4.2,1011066
1999,Jermaine Dye,4.2,911
2011,Giancarlo Stanton,4.2,4949
1968,Reggie Smith,4.2,1012201
2002,Torii Hunter,4.2,731
2007,Corey Hart,4.2,1945
1976,Jay Johnstone,4.2,1006463
1902,Fielder Jones,4.2,1006555
1901,Sam Crawford,4.2,1002748
2001,Torii Hunter,4.2,731
1986,Hubie Brooks,4.2,1001472
2017,Avisail Garcia,4.2,5760
1923,Ross Youngs,4.2,1014390
1988,Andre Dawson,4.2,1003091
1985,Tony Gwynn,4.2,1005166
1997,David Justice,4.2,923
1991,Darryl Strawberry,4.2,1012606
1921,Ross Youngs,4.2,1014390
1920,Elmer Smith,4.2,1012135
1927,Bob Meusel,4.2,1008817
1980,Ken Singleton,4.2,1012011
1939,Enos Slaughter,4.2,1012060
1962,Bob Allison,4.2,1000166
2006,J.D. Drew,4.2,1152
1996,Raul Mondesi,4.2,1314
1997,Tony Gwynn,4.2,1005166
2000,Jermaine Dye,4.2,911
1980,Reggie Smith,4.2,1012201
2001,Brian Jordan,4.2,658
1910,Danny Murphy,4.2,1009352
1989,Jack Clark,4.2,1002288
1965,Curt Blefary,4.2,1001068
1904,Harry Lumley,4.1,1007830
1978,Leon Roberts,4.1,1011040
1925,Curt Walker,4.1,1013510
1999,Reggie Sanders,4.1,1129
1949,Elmer Valo,4.1,1013335
2003,Milton Bradley,4.1,369
1984,Von Hayes,4.1,1005531
1954,Jackie Jensen,4.1,1006398
1923,Sam Rice,4.1,1010900
1936,Ben Chapman,4.1,1002141
1979,Oscar Gamble,4.1,1004473
1933,Babe Herman,4.1,1005691
1971,Ken Henderson,4.1,1005634
1911,Danny Murphy,4.1,1009352
2008,Curtis Granderson,4.1,4747
1908,Red Murray,4.1,1009397
1976,Ken Griffey,4.1,1005044
1989,Jesse Barfield,4.1,1000537
2013,Jose Bautista,4.1,1887
1886,Sam Thompson,4.1,1013024
1910,Frank Schulte,4.1,1011631
1946,Dixie Walker,4.1,1013512
1979,Joel Youngblood,4.1,1014383
1916,Gavvy Cravath,4.1,1002735
1986,Mitch Webster,4.1,1013719
1965,Jimmie Hall,4.1,1005253
1928,Lance Richbourg,4.1,1010921
1980,Jack Clark,4.1,1002288
2013,Bryce Harper,4.1,11579
1928,Mel Ott,4.1,1009904
2008,J.D. Drew,4.1,1152
1979,Gary Roenicke,4.1,1011120
1949,Carl Furillo,4.1,1004409
2008,Brian Giles,4.1,990
2007,Nick Markakis,4.1,5930
1973,Dave May,4.1,1008292
2003,Mark Kotsay,4.1,1042
1995,Raul Mondesi,4.1,1314
2014,Hunter Pence,4,8252
1911,Harry Hooper,4,1006002
1958,Stan Musial,4,1009405
1978,Andre Dawson,4,1003091
1952,Enos Slaughter,4,1012060
1985,Dwight Evans,4,1003865
1879,King Kelly,4,1006806
1917,Braggo Roth,4,1011238
1934,Ben Chapman,4,1002141
1962,George Altman,4,1000189
2012,Curtis Granderson,4,4747
1940,Jim Gleeson,4,1004773
1906,Fielder Jones,4,1006555
1987,Ivan Calderon,4,1001825
2003,Jeff DaVanon,4,1440
1946,Tommy Holmes,4,1005980
