Season,Name,WAR,playerid
1975,Manny Sanguillen,4.7,1011434
1906,Roger Bresnahan,4.7,1001396
2018,Yasmani Grandal,4.7,11368
1950,Andy Seminick,4.7,1011742
1977,Gene Tenace,4.6,1012911
1990,Lance Parrish,4.6,1010021
2001,Mike Piazza,4.6,893
1923,Bob O'Farrell,4.6,1009740
2017,Mike Zunino,4.6,13265
1982,Terry Kennedy,4.6,1006850
1891,Jocko Milligan,4.6,1008944
1977,Joe Ferguson,4.6,1003990
1999,B.J. Surhoff,4.6,117
1976,Thurman Munson,4.6,1009334
2012,Joe Mauer,4.6,1857
2002,Mike Piazza,4.6,893
1920,Steve O'Neill,4.6,1009820
2016,Jonathan Lucroy,4.6,7870
1922,Bob O'Farrell,4.6,1009740
1983,Carlton Fisk,4.6,1004101
1886,Fred Carroll,4.6,1002002
1892,Buck Ewing,4.6,1003881
1933,Bill Dickey,4.5,1003271
1935,Mickey Cochrane,4.5,1002384
1883,Buck Ewing,4.5,1003881
1929,Mickey Cochrane,4.5,1002384
2004,Jason Kendall,4.5,993
2009,Miguel Montero,4.5,3364
1973,Gene Tenace,4.5,1012911
1889,Fred Carroll,4.5,1002002
2014,Victor Martinez,4.5,393
1999,Mike Piazza,4.5,893
1884,Buck Ewing,4.5,1003881
1968,Johnny Bench,4.5,1000826
1912,Chief Meyers,4.5,1008823
1997,Jason Kendall,4.5,993
1974,Gene Tenace,4.5,1012911
2015,Russell Martin,4.5,4616
2003,Ivan Rodriguez,4.5,1275
2017,Tyler Flowers,4.5,9134
2008,Yadier Molina,4.5,7007
2012,Matt Wieters,4.5,4298
1959,Del Crandall,4.5,1002729
2011,Alex Avila,4.5,7476
1958,Del Crandall,4.4,1002729
1950,Roy Campanella,4.4,1001871
2004,Javy Lopez,4.4,103
1978,Darrell Porter,4.4,1010450
1928,Gabby Hartnett,4.4,1005458
2017,J.T. Realmuto,4.4,11739
1989,Mickey Tettleton,4.4,1012939
1990,Darren Daulton,4.4,1003010
1889,Buck Ewing,4.4,1003881
2011,Wilson Ramos,4.4,1433
1915,Art Wilson,4.4,1014059
1884,Deacon White,4.4,1013860
1886,John Kerins,4.4,1006862
1997,Todd Hundley,4.4,284
1977,Thurman Munson,4.4,1009334
1881,Charlie Bennett,4.4,1000836
1963,Joe Torre,4.4,1013133
1885,Charlie Bennett,4.4,1000836
2011,Mike Napoli,4.3,3057
1875,Deacon White,4.3,1013860
1949,Roy Campanella,4.3,1001871
1895,Jack Clements,4.3,1002338
2017,Gary Sanchez,4.3,11442
2006,Jorge Posada,4.3,841
2013,Yan Gomes,4.3,9627
1890,Jack O'Connor,4.3,1009713
1959,Sherm Lollar,4.3,1007714
1888,King Kelly,4.3,1006806
1933,Spud Davis,4.3,1003078
2006,Brian McCann,4.3,4810
2003,Jason Kendall,4.2,993
2012,Brian McCann,4.2,4810
1999,Mike Lieberthal,4.2,959
1927,Mickey Cochrane,4.2,1002384
1970,Ray Fosse,4.2,1004243
1956,Stan Lopata,4.2,1007749
1914,Ted Easterly,4.2,1003643
1976,Carlton Fisk,4.2,1004101
1979,Lance Parrish,4.2,1010021
1952,Roy Campanella,4.2,1001871
1890,Buck Ewing,4.2,1003881
2014,Devin Mesoraco,4.2,5666
1956,Sherm Lollar,4.2,1007714
1983,Darrell Porter,4.2,1010450
1997,Sandy Alomar Jr.,4.2,221
1887,Jack Rowe,4.2,1011255
2002,Jorge Posada,4.2,841
1886,Chris Fulmer,4.2,1004401
1986,Jody Davis,4.2,1003060
1983,Terry Kennedy,4.2,1006850
1921,Wally Schang,4.2,1011521
1979,Butch Wynegar,4.2,1014308
2012,Ryan Hanigan,4.2,4952
1924,Johnny Bassler,4.2,1000646
2004,Jorge Posada,4.1,841
2010,Geovany Soto,4.1,3707
2006,Ramon Hernandez,4.1,918
1971,Johnny Bench,4.1,1000826
1951,Wes Westrum,4.1,1013812
1886,Jack Rowe,4.1,1011255
1985,Lance Parrish,4.1,1010021
2017,Yasmani Grandal,4.1,11368
1958,Sherm Lollar,4.1,1007714
1980,Rick Cerone,4.1,1002105
2004,Jason Varitek,4.1,217
1962,Elston Howard,4.1,1006079
1932,Spud Davis,4.1,1003078
1954,Smoky Burgess,4.1,1001665
1974,Ted Simmons,4.1,1011986
1884,Jack Rowe,4,1011255
2010,Buster Posey,4,9166
1978,Johnny Bench,4,1000826
1974,Ellie Rodriguez,4,1011104
1879,King Kelly,4,1006806
1986,Tony Pena,4,1010153
1971,Dick Dietz,4,1003290
1959,Yogi Berra,4,1000898
1943,Bill Dickey,4,1003271
1992,Terry Steinbach,4,1012473
1960,Del Crandall,4,1002729
1904,Roger Bresnahan,4,1001396
1882,Charlie Bennett,4,1000836
1926,Bubbles Hargrave,4,1005359
1986,Brian Downing,3.9,1003451
1996,Terry Steinbach,3.9,1012473
1955,Stan Lopata,3.9,1007749
1950,Wes Westrum,3.9,1013812
1946,Aaron Robinson,3.9,1011052
1976,Gene Tenace,3.9,1012911
1980,Gene Tenace,3.9,1012911
1928,Shanty Hogan,3.9,1005924
2000,Brad Ausmus,3.9,546
1939,Harry Danning,3.9,1002978
1979,Ted Simmons,3.9,1011986
2011,Ryan Hanigan,3.9,4952
1974,Bill Freehan,3.9,1004315
1999,Jason Kendall,3.9,993
1961,Earl Battey,3.9,1000670
1987,Brian Downing,3.9,1003451
1957,Ed Bailey,3.9,1000421
1969,Randy Hundley,3.9,1006189
2013,Jason Castro,3.9,8722
1980,Lance Parrish,3.9,1010021
1934,Mickey Cochrane,3.9,1002384
1967,Tom Haller,3.9,1005244
1967,Randy Hundley,3.9,1006189
2008,Kurt Suzuki,3.9,8259
1982,Bo Diaz,3.9,1003261
1981,Gary Carter,3.9,1002015
1945,Bill Salkeld,3.9,1011383
1931,Bill Dickey,3.8,1003271
1890,Jack Clements,3.8,1002338
1979,Bob Boone,3.8,1001183
2015,Derek Norris,3.8,6867
1915,Frank Snyder,3.8,1012245
1970,Manny Sanguillen,3.8,1011434
2010,Carlos Ruiz,3.8,2579
1983,Tony Pena,3.8,1010153
1893,Buck Ewing,3.8,1003881
1971,Ted Simmons,3.8,1011986
1919,Wally Schang,3.8,1011521
1904,Mike Grady,3.8,1004917
2014,Mike Zunino,3.8,13265
1885,Buck Ewing,3.8,1003881
1980,Carlton Fisk,3.8,1004101
1976,Ted Simmons,3.8,1011986
1962,Clay Dalrymple,3.8,1002950
1934,Gabby Hartnett,3.8,1005458
1994,Mike Piazza,3.8,893
1888,Charlie Bennett,3.8,1000836
2012,Russell Martin,3.8,4616
1964,Johnny Roseboro,3.8,1011199
1920,Wally Schang,3.8,1011521
1984,Rich Gedman,3.8,1004592
1998,Javy Lopez,3.8,103
1986,Gary Carter,3.8,1002015
1984,Bob Brenly,3.8,1001386
2012,Yasmani Grandal,3.8,11368
2003,Jason Varitek,3.8,217
1886,Charlie Bennett,3.8,1000836
1959,Ed Bailey,3.8,1000421
1983,Butch Wynegar,3.8,1014308
1980,Ron Hassey,3.7,1005479
1977,John Stearns,3.7,1012446
1982,Tony Pena,3.7,1010153
1944,Ray Mueller,3.7,1009283
1972,Manny Sanguillen,3.7,1011434
1993,Chad Kreuter,3.7,661
1915,Bill Rariden,3.7,1010701
1974,Joe Ferguson,3.7,1003990
2010,Victor Martinez,3.7,393
1945,Ernie Lombardi,3.7,1007718
1997,Javy Lopez,3.7,103
1965,Earl Battey,3.7,1000670
1928,Mickey Cochrane,3.7,1002384
1978,Bob Boone,3.7,1001183
1952,Smoky Burgess,3.7,1001665
1944,Walker Cooper,3.7,1002601
1903,Johnny Kling,3.7,1007008
1962,Tom Haller,3.7,1005244
1889,Jim Keenan,3.7,1006749
1973,Carlton Fisk,3.7,1004101
1995,Chris Hoiles,3.7,1005935
1906,Johnny Kling,3.7,1007008
2014,Brian McCann,3.7,4810
1983,Ted Simmons,3.7,1011986
1942,Ernie Lombardi,3.7,1007718
2010,Yorvit Torrealba,3.7,1135
1951,Walker Cooper,3.7,1002601
1973,Darrell Porter,3.6,1010450
2009,Gregg Zaun,3.6,580
1955,Sherm Lollar,3.6,1007714
1963,John Orsino,3.6,1009851
2016,Wilson Ramos,3.6,1433
1975,Darrell Porter,3.6,1010450
1940,Ernie Lombardi,3.6,1007718
1887,King Kelly,3.6,1006806
1876,Deacon White,3.6,1013860
2008,Jose Molina,3.6,25
2010,Jonathan Lucroy,3.6,7870
1983,Ernie Whitt,3.6,1013912
1966,Johnny Roseboro,3.6,1011199
1891,Jack Clements,3.6,1002338
1960,Earl Battey,3.6,1000670
2016,Russell Martin,3.6,4616
1976,Butch Wynegar,3.6,1014308
1955,Smoky Burgess,3.6,1001665
1926,Bob O'Farrell,3.6,1009740
2003,A.J. Pierzynski,3.6,746
1940,Frankie Hayes,3.6,1005526
1908,Johnny Kling,3.6,1007008
1980,Rick Dempsey,3.6,1003203
2012,Jose Molina,3.6,25
1909,George Gibson,3.6,1004668
1911,Chief Meyers,3.5,1008823
1964,Jim Pagliaroni,3.5,1009958
1962,Smoky Burgess,3.5,1001665
1994,Mike Stanley,3.5,1012416
2013,Brian McCann,3.5,4810
1892,Jack Clements,3.5,1002338
2005,Jason Varitek,3.5,217
2016,Yadier Molina,3.5,7007
1971,Thurman Munson,3.5,1009334
2019,Christian Vazquez,3.5,9774
1884,Charlie Bennett,3.5,1000836
1997,Dan Wilson,3.5,1102
1905,Roger Bresnahan,3.5,1001396
1972,Bill Freehan,3.5,1004315
1969,Duke Sims,3.5,1012000
1885,King Kelly,3.5,1006806
1958,Gus Triandos,3.5,1013182
1956,Gus Triandos,3.5,1013182
2013,Salvador Perez,3.5,7304
2001,Jorge Posada,3.5,841
1934,Bill Dickey,3.5,1003271
1972,Thurman Munson,3.5,1009334
1996,Dan Wilson,3.5,1102
1984,Mike Scioscia,3.5,1011667
1907,Roger Bresnahan,3.5,1001396
1990,Pat Borders,3.5,1068
1958,Yogi Berra,3.5,1000898
1924,Gabby Hartnett,3.5,1005458
1919,Steve O'Neill,3.4,1009820
1895,Deacon McGuire,3.4,1008553
1924,Glenn Myatt,3.4,1009414
1993,Mike Macfarlane,3.4,1007905
1973,Earl Williams,3.4,1013995
1979,Jim Sundberg,3.4,1012724
2014,Yadier Molina,3.4,7007
1985,Carlton Fisk,3.4,1004101
1943,Walker Cooper,3.4,1002601
1995,B.J. Surhoff,3.4,117
1987,Matt Nokes,3.4,1009615
2005,Joe Mauer,3.4,1857
2011,Geovany Soto,3.4,3707
1966,Tom Haller,3.4,1005244
1940,Harry Danning,3.4,1002978
1991,Tom Pagnozzi,3.4,1009960
1963,Ed Bailey,3.4,1000421
1957,Gus Triandos,3.4,1013182
1966,Tim McCarver,3.4,1008378
1981,Jim Sundberg,3.4,1012724
2013,Mike Napoli,3.4,3057
2015,Travis d'Arnaud,3.4,7739
1890,Fred Carroll,3.4,1002002
1989,Carlton Fisk,3.4,1004101
1958,Elston Howard,3.4,1006079
1986,Ron Hassey,3.4,1005479
1972,Joe Torre,3.4,1013133
1987,Ernie Whitt,3.4,1013912
1879,Deacon White,3.4,1013860
1913,Chief Meyers,3.4,1008823
1986,Lance Parrish,3.4,1010021
1969,Manny Sanguillen,3.3,1011434
1936,Babe Phelps,3.3,1010275
1877,Deacon White,3.3,1013860
2004,Victor Martinez,3.3,393
1949,Andy Seminick,3.3,1011742
1962,Del Crandall,3.3,1002729
1999,Brad Ausmus,3.3,546
2010,Ryan Hanigan,3.3,4952
1987,Mike LaValliere,3.3,1007387
1982,Ted Simmons,3.3,1011986
1993,Dave Valle,3.3,1013333
1982,John Stearns,3.3,1012446
1992,Chris Hoiles,3.3,1005935
1915,William Fischer,3.3,1004073
1994,Chris Hoiles,3.3,1005935
1984,Jim Sundberg,3.3,1012724
2014,Miguel Montero,3.3,3364
1947,Phil Masi,3.3,1008212
1961,Johnny Blanchard,3.3,1001043
2003,Ramon Hernandez,3.3,918
2007,Joe Mauer,3.3,1857
2005,Jorge Posada,3.3,841
1921,Patsy Gharrity,3.3,1004652
1984,Brian Downing,3.3,1003451
1960,Ed Bailey,3.3,1000421
1957,Yogi Berra,3.3,1000898
1969,Joe Torre,3.3,1013133
1890,King Kelly,3.3,1006806
1972,Ellie Rodriguez,3.3,1011104
2002,Ivan Rodriguez,3.3,1275
2012,A.J. Pierzynski,3.3,746
1935,Ernie Lombardi,3.3,1007718
1884,Barney Gilligan,3.3,1004721
1882,Pop Snyder,3.3,1012254
1965,Johnny Edwards,3.3,1003689
1933,Gabby Hartnett,3.3,1005458
1987,Bob Brenly,3.3,1001386
1899,Ed McFarland,3.3,1008491
1936,Ernie Lombardi,3.2,1007718
1943,Ray Mueller,3.2,1009283
1987,Terry Steinbach,3.2,1012473
1965,Johnny Romano,3.2,1011165
1927,Gabby Hartnett,3.2,1005458
1993,Kirt Manwaring,3.2,1008091
1975,Gary Carter,3.2,1002015
1986,Rich Gedman,3.2,1004592
1879,Silver Flint,3.2,1004162
1988,Bob Boone,3.2,1001183
1874,Cal McVey,3.2,1008696
2005,Ivan Rodriguez,3.2,1275
2002,Scott Hatteberg,3.2,916
1980,Jim Sundberg,3.2,1012724
1907,Johnny Kling,3.2,1007008
1963,Clay Dalrymple,3.2,1002950
1974,Joe Torre,3.2,1013133
1889,King Kelly,3.2,1006806
1978,Rick Dempsey,3.2,1003203
1974,Steve Yeager,3.2,1014332
1984,Ozzie Virgil,3.2,1013439
1892,Chief Zimmer,3.2,1014441
1982,Bob Boone,3.2,1001183
2018,Jorge Alfaro,3.2,12180
1965,Jim Pagliaroni,3.2,1009958
1974,Milt May,3.2,1008304
2009,David Ross,3.2,1551
1964,Tom Haller,3.2,1005244
1989,Mike Scioscia,3.2,1011667
1889,Jocko Milligan,3.2,1008944
1988,Benito Santiago,3.2,1130
1980,Johnny Bench,3.2,1000826
1922,Steve O'Neill,3.2,1009820
1950,Walker Cooper,3.2,1002601
1926,Pat Collins,3.2,1002460
1923,Muddy Ruel,3.2,1011290
1888,Deacon White,3.1,1013860
2017,Martin Maldonado,3.1,6887
2001,Charles Johnson,3.1,523
2003,Mike Lieberthal,3.1,959
1963,Johnny Edwards,3.1,1003689
1968,Jerry Grote,3.1,1005092
2010,Matt Wieters,3.1,4298
1975,Carlton Fisk,3.1,1004101
2016,Gary Sanchez,3.1,11442
1945,Frankie Hayes,3.1,1005526
1953,Sherm Lollar,3.1,1007714
1998,Jorge Posada,3.1,841
2015,Miguel Montero,3.1,3364
1905,Mike Grady,3.1,1004917
2010,Russell Martin,3.1,4616
1995,Mike Stanley,3.1,1012416
1999,Charles Johnson,3.1,523
1922,Wally Schang,3.1,1011521
2002,Mike Lieberthal,3.1,959
1950,Sherm Lollar,3.1,1007714
1995,Charles Johnson,3.1,523
2013,Jarrod Saltalamacchia,3.1,5557
1969,Ed Kirkpatrick,3.1,1006969
1887,John Kerins,3.1,1006862
1987,Benito Santiago,3.1,1130
2009,Ryan Hanigan,3.1,4952
1884,Fred Carroll,3.1,1002002
1985,Floyd Rayford,3.1,1010724
2004,Ramon Hernandez,3.1,918
1961,Smoky Burgess,3.1,1001665
1993,Jim Leyritz,3.1,1007590
2009,Russell Martin,3.1,4616
2019,Roberto Perez,3.1,2900
1979,Joe Ferguson,3,1003990
1974,Jim Sundberg,3,1012724
1972,Ed Kirkpatrick,3,1006969
1884,Jim Keenan,3,1006749
1975,Brian Downing,3,1003451
1971,Earl Williams,3,1013995
1975,Jerry Grote,3,1005092
1899,Mike Grady,3,1004917
1977,Steve Yeager,3,1014332
1932,Ernie Lombardi,3,1007718
2016,Evan Gattis,3,11003
1961,Joe Torre,3,1013133
1959,Smoky Burgess,3,1001665
1980,Tim Blackwell,3,1001022
1987,Carlton Fisk,3,1004101
1887,Buck Ewing,3,1003881
1990,Mike Scioscia,3,1011667
1977,Darrell Porter,3,1010450
1977,Butch Wynegar,3,1014308
1915,Ray Schalk,3,1011517
1977,Jim Essian,3,1003835
1994,Ivan Rodriguez,3,1275
1982,Carlton Fisk,3,1004101
1995,Ivan Rodriguez,3,1275
1978,Thurman Munson,3,1009334
1965,Gene Oliver,3,1009777
1995,Brad Ausmus,3,546
1993,Ron Karkovice,3,1006700
2008,Geovany Soto,3,3707
1982,Jody Davis,3,1003060
1952,Sherm Lollar,3,1007714
1887,Fred Carroll,3,1002002
1880,John Clapp,3,1002259
1992,Kirt Manwaring,3,1008091
1941,Frankie Hayes,3,1005526
1984,Lance Parrish,3,1010021
1997,B.J. Surhoff,3,117
1902,Johnny Kling,3,1007008
1996,B.J. Surhoff,3,117
1978,Brian Downing,3,1003451
2008,Kelly Shoppach,3,3867
2000,Mike Lieberthal,2.9,959
2006,Ivan Rodriguez,2.9,1275
1989,Bob Boone,2.9,1001183
1925,Gabby Hartnett,2.9,1005458
1882,Jack O'Brien,2.9,1009692
1973,Fred Kendall,2.9,1006828
1988,Carlton Fisk,2.9,1004101
1929,Bill Dickey,2.9,1003271
1978,Bob Stinson,2.9,1012544
2002,Eli Marrero,2.9,1166
1955,Del Crandall,2.9,1002729
1986,Ernie Whitt,2.9,1013912
1989,Ernie Whitt,2.9,1013912
1922,Butch Henline,2.9,1005653
1936,Rick Ferrell,2.9,1004007
1990,Brian Harper,2.9,1005376
1960,Smoky Burgess,2.9,1001665
2005,Michael Barrett,2.9,762
1922,Ray Schalk,2.9,1011517
1939,Frankie Hayes,2.9,1005526
1932,Rick Ferrell,2.9,1004007
1969,Bill Freehan,2.9,1004315
2006,Jason Kendall,2.9,993
1932,Bill Dickey,2.9,1003271
1939,Ernie Lombardi,2.9,1007718
2016,Jason Castro,2.9,8722
1982,Darrell Porter,2.9,1010450
1926,Muddy Ruel,2.9,1011290
2012,Alex Avila,2.9,7476
2012,Jarrod Saltalamacchia,2.9,5557
1927,Muddy Ruel,2.9,1011290
1999,Dave Nilsson,2.9,1009601
1990,Mickey Tettleton,2.9,1012939
1916,Lew McCarty,2.9,1008376
1985,Terry Kennedy,2.9,1006850
1891,Jack Boyle,2.9,1001289
1982,Jim Sundberg,2.9,1012724
1936,Gabby Hartnett,2.9,1005458
2006,Kenji Johjima,2.8,5811
1922,Bubbles Hargrave,2.8,1005359
1881,King Kelly,2.8,1006806
2011,Chris Stewart,2.8,3878
1923,Johnny Bassler,2.8,1000646
1992,Don Slaught,2.8,1012059
1952,Wes Westrum,2.8,1013812
1988,Ernie Whitt,2.8,1013912
1978,Joe Ferguson,2.8,1003990
1962,Johnny Roseboro,2.8,1011199
1876,John Clapp,2.8,1002259
1921,Steve O'Neill,2.8,1009820
1906,Nig Clarke,2.8,1002299
1986,Bob Brenly,2.8,1001386
1989,Brian Harper,2.8,1005376
2015,Brian McCann,2.8,4810
1988,Matt Nokes,2.8,1009615
1914,Ray Schalk,2.8,1011517
1964,Johnny Romano,2.8,1011165
2001,Einar Diaz,2.8,378
1922,Johnny Bassler,2.8,1000646
2000,Darrin Fletcher,2.8,1302
1952,Joe Garagiola,2.8,1004487
1947,Bruce Edwards,2.8,1003683
1941,Bill Dickey,2.8,1003271
1928,Wally Schang,2.8,1011521
1886,Buck Ewing,2.8,1003881
2006,Victor Martinez,2.8,393
1977,Bob Boone,2.8,1001183
2014,Travis d'Arnaud,2.8,7739
1914,Chief Meyers,2.8,1008823
1931,Shanty Hogan,2.8,1005924
2000,Javy Lopez,2.8,103
1953,Del Crandall,2.8,1002729
1916,Wally Schang,2.8,1011521
1968,Duke Sims,2.8,1012000
2013,Derek Norris,2.8,6867
1939,Don Padgett,2.8,1009945
1925,Mickey Cochrane,2.8,1002384
1922,Frank Snyder,2.8,1012245
1889,Jack O'Connor,2.8,1009713
1970,Bill Freehan,2.8,1004315
1933,Rick Ferrell,2.7,1004007
1966,John Bateman,2.7,1000653
1980,John Wathan,2.7,1013666
1974,Manny Sanguillen,2.7,1011434
1980,Butch Wynegar,2.7,1014308
1985,Rick Dempsey,2.7,1003203
1931,Gabby Hartnett,2.7,1005458
2019,Willson Contreras,2.7,11609
1995,Todd Hundley,2.7,284
1914,Fred Jacklitsch,2.7,1006287
2010,Jose Molina,2.7,25
2013,Hank Conger,2.7,2505
2013,Chris Stewart,2.7,3878
1938,Rick Ferrell,2.7,1004007
1916,Les Nunamaker,2.7,1009657
2011,Jarrod Saltalamacchia,2.7,5557
1969,Carl Taylor,2.7,1012862
1962,Earl Battey,2.7,1000670
1966,Clay Dalrymple,2.7,1002950
1890,Deacon McGuire,2.7,1008553
1984,Butch Wynegar,2.7,1014308
1937,Frankie Pytlak,2.7,1010585
1967,Johnny Roseboro,2.7,1011199
1929,Jimmie Wilson,2.7,1014088
1994,Terry Steinbach,2.7,1012473
2014,Tyler Flowers,2.7,9134
1940,Spud Davis,2.7,1003078
1985,Ernie Whitt,2.7,1013912
2006,Josh Bard,2.7,1578
1991,Mike Macfarlane,2.7,1007905
2009,Victor Martinez,2.7,393
1891,Doggie Miller,2.7,1008884
1949,Aaron Robinson,2.7,1011052
2016,Francisco Cervelli,2.7,5275
1997,Jim Leyritz,2.7,1007590
1882,King Kelly,2.7,1006806
2001,Ramon Hernandez,2.7,918
1995,Terry Steinbach,2.7,1012473
1921,Earl Smith,2.7,1012127
1914,Wally Schang,2.7,1011521
2005,Jason LaRue,2.7,337
1890,Duke Farrell,2.7,1003942
1963,Tom Haller,2.7,1005244
2004,Johnny Estrada,2.7,955
1987,Mike Scioscia,2.7,1011667
1973,Fran Healy,2.7,1005546
1882,Buck Ewing,2.7,1003881
