Season,Name,WAR,playerid
1992,Mark McGwire,6.3,1008559
1891,Dan Brouthers,6.3,1001486
1905,Frank Chance,6.3,1002131
1931,Bill Terry,6.3,1012927
1963,Willie McCovey,6.3,1008423
1973,Rod Carew,6.3,1001942
1892,Roger Connor,6.3,1002537
1965,Dick Allen,6.3,1000137
1919,George Sisler,6.3,1012021
2006,Miguel Cabrera,6.3,1744
1993,Frank Thomas,6.3,255
1998,Mo Vaughn,6.3,899
1993,Rafael Palmeiro,6.3,1266
1904,Frank Chance,6.3,1002131
1996,Mo Vaughn,6.2,899
1982,Pedro Guerrero,6.2,1005120
1972,Pete Rose,6.2,1011217
1948,Johnny Mize,6.2,1009014
2008,Kevin Youkilis,6.2,1935
1915,Ed Konetchy,6.2,1007093
1903,Frank Chance,6.2,1002131
2004,Lance Berkman,6.2,548
1889,Roger Connor,6.2,1002537
2011,Adrian Gonzalez,6.2,1908
1969,Pete Rose,6.1,1011217
1957,Ernie Banks,6.1,1000512
2016,Freddie Freeman,6.1,5361
1967,Dick Allen,6.1,1000137
1996,Frank Thomas,6.1,255
2006,Lance Berkman,6.1,548
1957,Stan Musial,6.1,1009405
1889,Dan Brouthers,6.1,1001486
1973,George Scott,6.1,1011682
1944,Johnny Hopp,6.1,1006022
2002,Lance Berkman,6.1,548
1984,Don Mattingly,6.1,1008261
1899,Fred Tenney,6.1,1012916
2010,Miguel Cabrera,6.1,1744
1937,Dolph Camilli,6.1,1001860
1985,Don Mattingly,6.1,1008261
1999,Mark McGwire,6,1008559
1974,Willie Stargell,6,1012426
1954,Gil Hodges,6,1005883
2003,Lance Berkman,6,548
1966,Harmon Killebrew,6,1006905
1944,Frank McCormick,6,1008413
2013,Paul Goldschmidt,6,9218
1970,Joe Torre,6,1013133
1946,Johnny Mize,6,1009014
1995,Jim Thome,6,409
1964,Boog Powell,6,1010482
1925,Jim Bottomley,6,1001228
1890,Perry Werden,6,1013784
1915,Jack Fournier,6,1004264
1966,Willie McCovey,5.9,1008423
1922,Ray Grimes,5.9,1005065
1939,Hank Greenberg,5.9,1004996
1990,Eddie Murray,5.9,1009386
2000,Jeff Bagwell,5.9,547
2009,Kevin Youkilis,5.9,1935
2006,Ryan Howard,5.9,2154
2005,Mark Teixeira,5.9,1281
1934,Bill Terry,5.9,1012927
2007,Carlos Pena,5.9,934
2000,Frank Thomas,5.9,255
1917,George Sisler,5.9,1012021
2009,Prince Fielder,5.9,4613
1881,Cap Anson,5.9,1000272
1991,Rafael Palmeiro,5.9,1266
1928,Jim Bottomley,5.9,1001228
1898,Dan McGann,5.9,1008501
1923,Jack Fournier,5.8,1004264
1940,Rudy York,5.8,1014354
1964,Joe Torre,5.8,1013133
1944,Nick Etten,5.8,1003848
2006,Joe Mauer,5.8,1857
1999,John Olerud,5.8,1093
1955,Stan Musial,5.8,1009405
1925,Jack Fournier,5.8,1004264
1986,Keith Hernandez,5.8,1005706
1882,Dan Brouthers,5.8,1001486
1942,Johnny Mize,5.8,1009014
2009,Adrian Gonzalez,5.8,1908
1982,Eddie Murray,5.8,1009386
1891,Roger Connor,5.7,1002537
1921,George Sisler,5.7,1012021
1988,Will Clark,5.7,1002318
1883,Dan Brouthers,5.7,1001486
1970,Boog Powell,5.7,1010482
1965,Willie McCovey,5.7,1008423
1946,Mickey Vernon,5.7,1013416
1990,Mark McGwire,5.7,1008559
2010,Aubrey Huff,5.7,1213
1978,Jack Clark,5.7,1002288
1977,Mike Hargrove,5.7,1005361
1984,Keith Hernandez,5.7,1005706
1884,Dude Esterbrook,5.7,1003839
2010,Joe Mauer,5.7,1857
2013,Joey Votto,5.7,4314
1987,Jack Clark,5.7,1002288
1973,Tony Perez,5.7,1010188
1998,Carlos Delgado,5.7,1297
1995,Rafael Palmeiro,5.6,1266
1941,Elbie Fletcher,5.6,1004150
1905,Harry Davis,5.6,1003053
1974,Pete Rose,5.6,1011217
1936,Dolph Camilli,5.6,1001860
2016,Daniel Murphy,5.6,4316
1988,Andres Galarraga,5.6,1390
2001,Phil Nevin,5.6,1049
1975,Gene Tenace,5.6,1012911
1958,Pete Runnels,5.6,1011303
1984,Kent Hrbek,5.6,1006117
1884,John Reilly,5.6,1010803
1961,Orlando Cepeda,5.5,1002103
1940,Jimmie Foxx,5.5,1004285
1970,Harmon Killebrew,5.5,1006905
1985,Eddie Murray,5.5,1009386
1936,Gus Suhr,5.5,1012674
1993,Jeff Bagwell,5.5,547
1992,Fred McGriff,5.5,293
1887,Cap Anson,5.5,1000272
1940,Frank McCormick,5.5,1008413
2002,Todd Helton,5.5,432
1968,Pete Rose,5.5,1011217
1990,Fred McGriff,5.5,293
1942,Stan Musial,5.5,1009405
1940,Dolph Camilli,5.5,1001860
1915,Fred Luderus,5.4,1007813
1979,Gene Tenace,5.4,1012911
1941,Johnny Mize,5.4,1009014
2002,Albert Pujols,5.4,1177
1953,Mickey Vernon,5.4,1013416
1999,Rafael Palmeiro,5.4,1266
2015,Chris Davis,5.4,9272
1990,Dave Magadan,5.4,1007961
1997,Mark McGwire,5.4,1008559
1950,Earl Torgeson,5.4,1013124
1894,Hughie Jennings,5.4,1006396
2001,Jim Thome,5.4,409
1995,Frank Thomas,5.4,255
1927,Bill Terry,5.4,1012927
1983,Pedro Guerrero,5.4,1005120
1889,Cap Anson,5.4,1000272
1983,Keith Hernandez,5.4,1005706
1934,Hal Trosky,5.4,1013190
1993,Gregg Jefferies,5.4,1006379
1929,Bill Terry,5.4,1012927
1891,Harry Stovey,5.4,1012586
1918,George Burns,5.4,1001709
1905,Dan McGann,5.3,1008501
2012,Joey Votto,5.3,4314
2014,Anthony Rizzo,5.3,3473
1963,Orlando Cepeda,5.3,1002103
2003,Carlos Delgado,5.3,1297
1984,Alvin Davis,5.3,1003033
1987,Don Mattingly,5.3,1008261
1930,Ed Morgan,5.3,1009176
1997,Tino Martinez,5.3,1168
1939,Hal Trosky,5.3,1013190
2015,Matt Carpenter,5.3,8090
2014,Jose Abreu,5.3,15676
1999,Kevin Young,5.3,1018
2004,Adam Dunn,5.3,319
2017,Paul Goldschmidt,5.3,9218
1975,Pete Rose,5.3,1011217
1939,Frank McCormick,5.3,1008413
1911,Ed Konetchy,5.3,1007093
1982,Jason Thompson,5.2,1013014
2001,Jeff Bagwell,5.2,547
1965,Joe Torre,5.2,1013133
2018,Freddie Freeman,5.2,5361
2015,Anthony Rizzo,5.2,3473
2018,Max Muncy,5.2,13301
1965,Norm Cash,5.2,1002043
1968,Tony Perez,5.2,1010188
2009,Derrek Lee,5.2,525
1965,Pete Rose,5.2,1011217
2016,Joey Votto,5.2,4314
1999,Jason Giambi,5.2,818
2014,Miguel Cabrera,5.2,1744
2013,Joe Mauer,5.2,1857
1971,Dick Allen,5.2,1000137
1910,Ed Konetchy,5.2,1007093
2009,Mark Teixeira,5.2,1281
1887,Dan Brouthers,5.2,1001486
2018,Paul Goldschmidt,5.2,9218
1969,Willie Stargell,5.2,1012426
1962,Norm Siebern,5.2,1011949
2005,Miguel Cabrera,5.1,1744
1884,Harry Stovey,5.1,1012586
1987,Mark McGwire,5.1,1008559
1970,Wes Parker,5.1,1010009
1978,Andre Thornton,5.1,1013037
1997,Jim Thome,5.1,409
1906,Harry Davis,5.1,1003053
1963,Bill White,5.1,1013855
1938,Rudy York,5.1,1014354
1952,Gil Hodges,5.1,1005883
1942,Les Fleming,5.1,1004146
1890,Cap Anson,5.1,1000272
1931,Jimmie Foxx,5.1,1004285
1982,Cecil Cooper,5.1,1002592
1971,Lee May,5.1,1008303
1974,Al Oliver,5.1,1009773
1995,Mo Vaughn,5.1,899
1991,Will Clark,5.1,1002318
1890,Harry Stovey,5.1,1012586
1884,Dan Brouthers,5.1,1001486
2009,Miguel Cabrera,5.1,1744
1978,Jason Thompson,5.1,1013014
1942,Dolph Camilli,5,1001860
1885,Dave Orr,5,1009848
1885,Henry Larkin,5,1007348
1985,Keith Hernandez,5,1005706
2018,Matt Carpenter,5,8090
2012,Prince Fielder,5,4613
1970,Pete Rose,5,1011217
1924,George Kelly,5,1006799
1902,Charlie Hickman,5,1005773
1998,Andres Galarraga,5,1390
2007,Miguel Cabrera,5,1744
1995,Mark McGwire,5,1008559
2010,Daric Barton,5,5928
1912,Stuffy McInnis,5,1008569
1929,Lew Fonseca,5,1004205
1927,Jim Bottomley,5,1001228
2013,Freddie Freeman,5,5361
1967,Joe Torre,5,1013133
1951,Gil Hodges,5,1005883
2003,Jason Giambi,5,818
1987,Pedro Guerrero,5,1005120
1959,Pete Runnels,5,1011303
1880,Cap Anson,5,1000272
1886,Henry Larkin,5,1007348
1969,Rod Carew,5,1001942
1973,John Mayberry,5,1008289
2010,Justin Morneau,5,1737
1972,Nate Colbert,5,1002407
1955,Ted Kluszewski,5,1007020
1982,Al Oliver,5,1009773
1885,Dan Brouthers,4.9,1001486
1993,Mark Grace,4.9,56
1972,John Mayberry,4.9,1008289
1938,Lou Gehrig,4.9,1004598
1991,John Kruk,4.9,1007184
1902,Fred Tenney,4.9,1012916
1935,Bill Terry,4.9,1012927
2006,Nick Johnson,4.9,828
1904,Dan McGann,4.9,1008501
1907,Frank Chance,4.9,1002131
1971,Tony Perez,4.9,1010188
1899,Jake Beckley,4.9,1000754
2016,Paul Goldschmidt,4.9,9218
1913,Stuffy McInnis,4.9,1008569
1972,Mike Epstein,4.9,1003800
1979,Eddie Murray,4.9,1009386
1993,John Kruk,4.9,1007184
1950,Vic Wertz,4.9,1013795
1892,Jake Virtue,4.9,1013440
1952,Ferris Fain,4.9,1003902
2016,Anthony Rizzo,4.9,3473
1989,Von Hayes,4.9,1005531
1999,Eric Karros,4.8,659
1967,Willie McCovey,4.8,1008423
2006,Jim Thome,4.8,409
1973,Bob Watson,4.8,1013677
1893,Roger Connor,4.8,1002537
2016,Miguel Cabrera,4.8,1744
2002,Jeff Bagwell,4.8,547
1994,Fred McGriff,4.8,293
1940,Elbie Fletcher,4.8,1004150
1968,Ken Harrelson,4.8,1005389
1956,Ernie Banks,4.8,1000512
1978,Steve Garvey,4.8,1004557
1986,Von Hayes,4.8,1005531
1875,Cal McVey,4.8,1008696
1972,Willie Stargell,4.8,1012426
1964,Harmon Killebrew,4.8,1006905
2019,Max Muncy,4.8,13301
1966,Willie Stargell,4.8,1012426
1942,Elbie Fletcher,4.8,1004150
1978,Gene Tenace,4.8,1012911
1909,Dots Miller,4.8,1008885
1989,Glenn Davis,4.8,1003052
1890,Harry Taylor,4.8,1012873
1977,Bob Watson,4.8,1013677
1883,Roger Connor,4.8,1002537
1975,Steve Garvey,4.8,1004557
1932,Don Hurst,4.8,1006223
1956,Stan Musial,4.8,1009405
1935,Ripper Collins,4.8,1002464
1960,Bill Skowron,4.7,1012043
1946,Phil Cavarretta,4.7,1002093
1928,Jimmie Foxx,4.7,1004285
1909,Ed Konetchy,4.7,1007093
1957,Roy Sievers,4.7,1011959
1964,Bill White,4.7,1013855
2007,Prince Fielder,4.7,4613
1982,Keith Hernandez,4.7,1005706
2011,Lance Berkman,4.7,548
1928,Del Bissonette,4.7,1000997
1926,George Burns,4.7,1001709
1995,Mark Grace,4.7,56
1936,Zeke Bonura,4.7,1001176
1893,Jake Beckley,4.7,1000754
1884,Cap Anson,4.7,1000272
2011,Prince Fielder,4.7,4613
1997,Mark Grace,4.7,56
1905,Jiggs Donahue,4.7,1003370
1936,Hal Trosky,4.7,1013190
1958,Norm Siebern,4.7,1011949
1887,Charlie Comiskey,4.7,1002484
1940,Hal Trosky,4.7,1013190
1977,Gene Tenace,4.6,1012911
2000,Mark McGwire,4.6,1008559
1885,Harry Stovey,4.6,1012586
1922,George Kelly,4.6,1006799
1981,Tom Paciorek,4.6,1009938
2009,Joey Votto,4.6,4314
2012,Joe Mauer,4.6,1857
1959,Tito Francona,4.6,1004293
1964,Orlando Cepeda,4.6,1002103
1976,Steve Garvey,4.6,1004557
2015,Miguel Cabrera,4.6,1744
2000,Phil Nevin,4.6,1049
1883,Harry Stovey,4.6,1012586
2001,John Olerud,4.6,1093
1963,Harmon Killebrew,4.6,1006905
2012,Edwin Encarnacion,4.6,2151
2002,Ryan Klesko,4.6,1041
1987,Darrell Evans,4.6,1003864
1886,Harry Stovey,4.6,1012586
1994,Rafael Palmeiro,4.6,1266
1895,Ed Cartwright,4.6,1002024
1947,George McQuinn,4.5,1008683
1992,Jeff Bagwell,4.5,547
2002,John Olerud,4.5,1093
1983,Willie Upshaw,4.5,1013293
2004,Aubrey Huff,4.5,1213
2007,Ryan Zimmerman,4.5,4220
1931,Ed Morgan,4.5,1009176
1982,Leon Durham,4.5,1003592
1973,Gene Tenace,4.5,1012911
1941,Jimmie Foxx,4.5,1004285
1929,Dale Alexander,4.5,1000121
2015,Edwin Encarnacion,4.5,2151
2002,Mike Sweeney,4.5,634
1972,Tony Perez,4.5,1010188
1978,Warren Cromartie,4.5,1002786
1947,Stan Musial,4.5,1009405
1995,Jeff Bagwell,4.5,547
1890,Dave Foutz,4.5,1004266
1890,Jake Beckley,4.5,1000754
1993,Fred McGriff,4.5,293
1922,Jake Daubert,4.5,1003005
1971,Pete Rose,4.5,1011217
1995,Tino Martinez,4.5,1168
1887,John Reilly,4.5,1010803
2014,Steve Pearce,4.5,9957
2002,Rafael Palmeiro,4.5,1266
1995,Eric Karros,4.5,659
1996,Rafael Palmeiro,4.5,1266
2019,Carlos Santana,4.5,2396
1974,Gene Tenace,4.5,1012911
1914,Vic Saier,4.5,1011372
1965,Bill White,4.5,1013855
1974,George Scott,4.5,1011682
1921,Jack Fournier,4.4,1004264
2014,Freddie Freeman,4.4,5361
2009,Ryan Howard,4.4,2154
1992,Mark Grace,4.4,56
1909,Dick Hoblitzel,4.4,1005871
1996,Jeff Conine,4.4,131
1970,Orlando Cepeda,4.4,1002103
1963,Norm Cash,4.4,1002043
1931,Lu Blue,4.4,1001093
1951,Vic Wertz,4.4,1013795
1891,Perry Werden,4.4,1013784
1978,Rod Carew,4.4,1001942
1997,John Olerud,4.4,1093
1962,Bill White,4.4,1013855
1969,Mike Epstein,4.4,1003800
1951,Ferris Fain,4.4,1003902
1938,Hal Trosky,4.4,1013190
2010,Nick Swisher,4.4,4599
1883,John Morrill,4.4,1009214
2000,Jim Thome,4.4,409
1904,Harry Davis,4.4,1003053
1886,John Kerins,4.4,1006862
1992,John Kruk,4.4,1007184
1962,Joe Cunningham,4.4,1002881
2017,Daniel Murphy,4.4,4316
1928,Bill Terry,4.4,1012927
1967,Don Mincher,4.4,1008973
1928,Lu Blue,4.4,1001093
2007,Mark Teixeira,4.4,1281
1949,Mickey Vernon,4.4,1013416
1890,Dan Brouthers,4.4,1001486
2017,Freddie Freeman,4.4,5361
1974,Mike Jorgensen,4.4,1006622
1916,Wally Pipp,4.4,1010365
1963,Joe Torre,4.4,1013133
1967,George Scott,4.4,1011682
2010,Adrian Gonzalez,4.4,1908
1938,Dolph Camilli,4.4,1001860
1953,Gil Hodges,4.4,1005883
1922,Wally Pipp,4.4,1010365
1990,Jack Clark,4.3,1002288
1961,Roy Sievers,4.3,1011959
1936,Johnny Mize,4.3,1009014
1945,Nick Etten,4.3,1003848
1978,Eddie Murray,4.3,1009386
1965,Deron Johnson,4.3,1006444
1986,Pete O'Brien,4.3,1009700
2011,Mike Napoli,4.3,3057
2011,Mark Teixeira,4.3,1281
1966,Bill White,4.3,1013855
1911,Fred Merkle,4.3,1008783
1953,Ted Kluszewski,4.3,1007020
2003,Jim Thome,4.3,409
1966,Boog Powell,4.3,1010482
1924,George Grantham,4.3,1004947
1990,Rafael Palmeiro,4.3,1266
1904,Jake Beckley,4.3,1000754
1929,Lu Blue,4.3,1001093
1923,Jim Bottomley,4.3,1001228
2002,Carlos Delgado,4.3,1297
1962,Norm Cash,4.3,1002043
1989,Mark McGwire,4.3,1008559
1972,Darrell Evans,4.3,1003864
1972,Rod Carew,4.3,1001942
1923,Joe Harris,4.3,1005421
1980,Eddie Murray,4.3,1009386
1988,Kent Hrbek,4.3,1006117
1913,Jake Daubert,4.3,1003005
2017,Jose Abreu,4.3,15676
1973,Ron Fairly,4.3,1003907
2014,Paul Goldschmidt,4.3,9218
1991,Jeff Bagwell,4.3,547
1982,Rod Carew,4.3,1001942
1888,Tommy Tucker,4.3,1013213
1913,Vic Saier,4.3,1011372
1944,Phil Weintraub,4.3,1013741
1960,Pete Runnels,4.3,1011303
1882,Cap Anson,4.2,1000272
2010,Kevin Youkilis,4.2,1935
1993,Andres Galarraga,4.2,1390
1999,Jim Thome,4.2,409
2004,Mark Teixeira,4.2,1281
2001,Rafael Palmeiro,4.2,1266
1983,Darrell Evans,4.2,1003864
1956,Joe Adcock,4.2,1000067
2003,Frank Thomas,4.2,255
1978,Darrell Evans,4.2,1003864
1970,Bob Robertson,4.2,1011024
1882,Roger Connor,4.2,1002537
1965,Harmon Killebrew,4.2,1006905
1901,John Anderson,4.2,1000232
2005,Jason Giambi,4.2,818
1883,John Reilly,4.2,1010803
1986,Glenn Davis,4.2,1003052
1974,Dick Allen,4.2,1000137
1989,Nick Esasky,4.2,1003818
2007,Todd Helton,4.2,432
1989,Jack Clark,4.2,1002288
2013,Brandon Belt,4.2,10264
1965,Curt Blefary,4.2,1001068
1957,Ed Bouchee,4.2,1001232
1912,Ed Konetchy,4.2,1007093
1972,George Scott,4.2,1011682
2005,Nick Johnson,4.2,828
1929,George Grantham,4.2,1004947
1985,Darrell Evans,4.2,1003864
1947,Ferris Fain,4.2,1003902
1958,Vic Power,4.1,1010506
1987,Will Clark,4.1,1002318
2002,Adam Dunn,4.1,319
1980,Darrell Evans,4.1,1003864
2004,Jim Thome,4.1,409
1984,Von Hayes,4.1,1005531
1943,Elbie Fletcher,4.1,1004150
1989,Alvin Davis,4.1,1003033
1934,Sam Leslie,4.1,1007559
1986,Eddie Murray,4.1,1009386
1914,Dots Miller,4.1,1008885
1882,Joe Start,4.1,1012436
1921,George Kelly,4.1,1006799
1941,George McQuinn,4.1,1008683
1999,John Jaha,4.1,1006336
1977,Andre Thornton,4.1,1013037
1937,Jimmie Foxx,4.1,1004285
2007,Kevin Youkilis,4.1,1935
1952,Eddie Robinson,4.1,1011063
1987,Eddie Murray,4.1,1009386
1957,Gil Hodges,4.1,1005883
1887,Harry Stovey,4.1,1012586
1980,Jack Clark,4.1,1002288
1999,Sean Casey,4.1,314
1934,Zeke Bonura,4.1,1001176
1915,Vic Saier,4.1,1011372
2005,Todd Helton,4.1,432
1981,Keith Hernandez,4.1,1005706
2017,Anthony Rizzo,4.1,3473
1976,Chris Chambliss,4.1,1002119
1920,Joe Judge,4.1,1006644
1891,Cap Anson,4.1,1000272
1961,Ernie Banks,4,1000512
2017,Eric Hosmer,4,3516
1930,George Grantham,4,1004947
1958,Stan Musial,4,1009405
2019,Anthony Rizzo,4,3473
1966,Norm Cash,4,1002043
1975,Boog Powell,4,1010482
1975,Willie Stargell,4,1012426
2001,Mike Sweeney,4,634
1891,Jake Beckley,4,1000754
1968,Dick Allen,4,1000137
2012,Ryan Zimmerman,4,4220
2017,Cody Bellinger,4,15998
1876,Cap Anson,4,1000272
1907,Fred Tenney,4,1012916
1997,Mo Vaughn,4,899
1956,Bill Skowron,4,1012043
1916,Hal Chase,4,1002163
1937,Zeke Bonura,4,1001176
1932,Dale Alexander,4,1000121
1969,Lee May,4,1008303
1897,Jack Doyle,4,1003461
1944,Phil Cavarretta,4,1002093
1991,Hal Morris,4,1009209
1910,Jake Stahl,4,1012382
1916,Jake Daubert,4,1003005
2001,Ryan Klesko,4,1041
2013,Edwin Encarnacion,4,2151
1987,Wally Joyner,4,1006637
1959,Harmon Killebrew,4,1006905
2005,Richie Sexson,4,709
1927,George Grantham,4,1004947
2019,Freddie Freeman,4,5361
2016,Edwin Encarnacion,4,2151
1980,Jason Thompson,4,1013014
1962,Stan Musial,4,1009405
1970,Ron Fairly,4,1003907
2007,Nick Swisher,4,4599
1960,Joe Adcock,4,1000067
2008,Aubrey Huff,4,1213
1908,George Stovall,4,1012584
2001,Carlos Delgado,4,1297
1990,Randy Milligan,3.9,1008946
1894,Dan Brouthers,3.9,1001486
1971,Harmon Killebrew,3.9,1006905
1940,Joe Kuhel,3.9,1007202
1928,Harvey Hendrick,3.9,1005643
1967,Pete Rose,3.9,1011217
1899,Dan McGann,3.9,1008501
2015,Brandon Belt,3.9,10264
1971,Deron Johnson,3.9,1006444
2006,Nick Swisher,3.9,4599
2011,Albert Pujols,3.9,1177
1976,Gene Tenace,3.9,1012911
2019,Matt Olson,3.9,14344
1980,Gene Tenace,3.9,1012911
1944,Ray Sanders,3.9,1011418
2005,Chad Tracy,3.9,1888
1894,Jake Beckley,3.9,1000754
1923,Joe Hauser,3.9,1005502
1908,Kitty Bransfield,3.9,1001356
1903,Fred Tenney,3.9,1012916
1915,Jake Daubert,3.9,1003005
1981,Cecil Cooper,3.9,1002592
1945,Joe Kuhel,3.9,1007202
1905,Fred Tenney,3.9,1012916
1948,Whitey Lockman,3.9,1007694
1982,Jack Clark,3.9,1002288
1986,Denny Walling,3.9,1013559
1946,Johnny Hopp,3.9,1006022
1987,Kent Hrbek,3.9,1006117
1955,Gil Hodges,3.9,1005883
1924,Joe Judge,3.9,1006644
1900,Jake Beckley,3.9,1000754
1976,Al Oliver,3.9,1009773
2016,Brandon Belt,3.9,10264
1925,George Kelly,3.9,1006799
1919,Joe Judge,3.9,1006644
1908,Frank Chance,3.9,1002131
1977,Jason Thompson,3.9,1013014
